@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
8417,11537.496094,12890.857422,21433190,9371.006836,-2166.489258,12112.333008,21078148,8013.436035,-3524.060059,-1357.570801,9157.585938,20727792,7074.776367,-4462.719727,-2296.230469,-938.659668,7569.28125,16295539,NotSpot
16577,11328.606445,10839.142578,9591264,9500.658203,-1827.948242,11638.242188,13910460,8064.901855,-3263.70459,-1435.756348,9332.960938,20786374,7092.771484,-4235.834961,-2407.886719,-972.130371,7607.250977,16346167,NotSpot
11715,10897.001953,11172.571289,13646761,9396.541016,-1500.460938,11016.454102,16048234,8062.51709,-2834.484863,-1334.023926,9320.066406,20481472,7098.01416,-3798.987793,-2298.526855,-964.50293,7648.07373,16370660,NotSpot
11068,10659.436523,12559.571289,6011306.5,9118.456055,-1540.980469,10595.151367,16332353,8007.048828,-2652.387695,-1111.407227,8973.902344,18709204,7090.581543,-3568.85498,-2027.874512,-916.467285,7658.826172,16382473,NotSpot
16602,10235.240234,11770.571289,8843576,8743.582031,-1491.658203,10170.333008,13125286,7903.063477,-2332.176758,-840.518555,8524.542969,16926070,7070.849609,-3164.390625,-1672.732422,-832.213867,7619.441895,16586176,NotSpot
8423,9000.729492,9010.713867,9624822,8492.852539,-507.876953,9090.423828,15121934,7754.133301,-1246.596191,-738.719238,8402.753906,19160000,6993.469727,-2007.259766,-1499.382813,-760.663574,7374.029785,15636642,NotSpot
8103,10511.530273,10433.286133,14262935,8974.119141,-1537.411133,10759,26441998,7888.681641,-2622.848633,-1085.4375,8786.027344,19379550,7031.598145,-3479.932129,-1942.520996,-857.083496,7476.73291,15903647,NotSpot
14847,11750.53418,13798,29477300,9316.93457,-2433.599609,11709.363281,24593274,7980.195801,-3770.338379,-1336.73877,9090.414063,19964470,7057.40918,-4693.125,-2259.525391,-922.786621,7555.134277,16176446,NotSpot
10244,11389.832031,11305.713867,15819015,9430.091797,-1959.740234,11625.363281,22552448,8021.525391,-3368.306641,-1408.566406,9237.472656,20137868,7070.933105,-4318.898926,-2359.158691,-950.592285,7562.364258,16102542,NotSpot
4419,10384.817383,11292,28565516,9320.477539,-1064.339844,10489.606445,16449973,8008.508301,-2376.309082,-1311.969238,9291.421875,20010400,7071.688477,-3313.128906,-2248.789063,-936.819824,7567.245117,16244409,NotSpot
10094,10071.976563,8011.571289,11505085,9054.040039,-1017.936523,10363.242188,15854213,7941.694824,-2130.281738,-1112.345215,9038.148438,18536856,7059.814941,-3012.161621,-1994.225098,-881.879883,7582.676758,16168848,NotSpot
12453,10088.34082,11642.571289,10284348,8696.254883,-1392.085938,10038.939453,12604774,7825.819824,-2262.520996,-870.435059,8529.21875,17123846,7035.797852,-3052.542969,-1660.457031,-790.021973,7559.169922,16230872,NotSpot
9233,8885.882813,8026,1762170,8423.256836,-462.625977,8815.727539,12951946,7723.773926,-1162.108887,-699.48291,8491.8125,20131634,6985.027832,-1900.85498,-1438.229004,-738.746094,7393.473145,15823155,NotSpot
7999,10263.826172,10409,32442876,8859.797852,-1404.02832,10772.818359,17050286,7846.841309,-2416.984863,-1012.956543,8629.496094,18124268,7018.709961,-3245.116211,-1841.087891,-828.131348,7474.584473,15821792,NotSpot
21711,11626.994141,14088,19969864,9169.341797,-2457.652344,11477.181641,19183182,7926.932129,-3700.062012,-1242.409668,8787.433594,18292304,7039.931152,-4587.062988,-2129.410645,-887.000977,7522.708496,16019932,NotSpot
12759,11233.836914,14295,33144998,9269.007813,-1964.829102,10968.636719,23413438,7957.211914,-3276.625,-1311.795898,9128.339844,19179788,7048.803711,-4185.033203,-2220.204102,-908.408203,7525.567871,16159659,NotSpot
20217,10148.311523,8452.571289,35855756,9168.681641,-979.629883,9997.636719,18785398,7933.719727,-2214.591797,-1234.961914,9193.59375,19510010,7044.945313,-3103.366211,-2123.736328,-888.774414,7522.586426,16067237,NotSpot
6623,9847.185547,11302.713867,18268328,8929.615234,-917.570313,9820,17048250,7856.778809,-1990.406738,-1072.836426,8891.503906,18999426,7028.560059,-2818.625488,-1901.055176,-828.21875,7491.777344,16075192,NotSpot
10621,9967.299805,11770.571289,12399700,8602.25,-1365.049805,10349.484375,15113426,7731.229492,-2236.070313,-871.020508,8432.039063,17633298,7000.243652,-2967.056152,-1602.006348,-730.98584,7455.241211,16105188,NotSpot
15486,10761.984375,11586.713867,31300496,8938.943359,-1823.041016,10803.121094,17696242,7857.684082,-2904.300293,-1081.259277,8687.054688,18402292,7023.05127,-3738.933105,-1915.89209,-834.632813,7504.066895,16117017,NotSpot
7669,10434.046875,9379.713867,12871980,9027.361328,-1406.685547,10944.121094,20091736,7876.041992,-2558.004883,-1151.319336,8830.601563,18855780,7027.135254,-3406.911621,-2000.226074,-848.906738,7492.262695,16274472,NotSpot
5537,9850.198242,10678.142578,23971378,8949.566406,-900.631836,10154.818359,13980418,7842.103027,-2008.095215,-1107.463379,8893.496094,18777976,7018.577637,-2831.620605,-1930.98877,-823.525391,7421.176758,16027015,NotSpot
9532,8648.667969,8083.856934,4916067.5,8356.09668,-292.571289,8778.242188,12092531,7774.953125,-873.714844,-581.143555,8325.140625,15190092,7109.077637,-1539.590332,-1247.019043,-665.875488,7493.161621,16035711,NotSpot
5957,8718.988281,8306.713867,15370778,8296.615234,-422.373047,8500.030273,10724359,7781.496094,-937.492188,-515.119141,8258.171875,15330339,7135.331543,-1583.656738,-1161.283691,-646.164551,7489.776855,16040772,NotSpot
4490,8610.220703,8199.286133,15447071,8298.733398,-311.487305,9130.09082,12047355,7755.853516,-854.367188,-542.879883,8303.847656,15298995,7119.990723,-1490.22998,-1178.742676,-635.862793,7485.088867,16191831,NotSpot
7725,8565.84375,7910.285645,10943985,8276.734375,-289.109375,8672.788086,11782079,7775.443848,-790.399902,-501.290527,8113.347656,14366876,7148.260254,-1417.583496,-1128.474121,-627.183594,7524.288574,16441693,NotSpot
7659,9008.21875,10343.857422,12162211,8199.194336,-809.024414,8718.757813,11520718,7661.438965,-1346.779785,-537.755371,7996.035156,14712247,7089.039551,-1919.179199,-1110.154785,-572.399414,7372.133301,15986767,NotSpot
7284,8493.354492,6537.285645,3202574,8290.392578,-202.961914,8639.363281,12598141,7730.984863,-762.369629,-559.407715,8225.878906,14968582,7125.611328,-1367.743164,-1164.78125,-605.373535,7445.432617,16153038,NotSpot
4440,8392.058594,7227.856934,15157419,8304.121094,-87.9375,8029.727051,10403190,7763.689941,-628.368652,-540.431152,8254.421875,15122980,7155.80127,-1236.257324,-1148.319824,-607.888672,7501.190918,16269501,NotSpot
5432,8692,8028.428711,8795884,8263.836914,-428.163086,9071.818359,13976418,7763.581543,-928.418457,-500.255371,8126.894531,15096232,7179.904297,-1512.095703,-1083.932617,-583.677246,7492.973633,16284474,NotSpot
11581,8908.986328,8087.714355,5087260,8169.697754,-739.288574,8917.848633,9821977,7620.002441,-1288.983887,-549.695313,7886.957031,14557784,7087.654297,-1821.332031,-1082.043457,-532.348145,7321.493652,15964781,NotSpot
7518,8592.286133,7091,9422244,8323.666016,-268.620117,8952.454102,12425139,7702.662109,-889.624023,-621.003906,8204.058594,16047678,7126.25293,-1466.033203,-1197.413086,-576.40918,7383.712891,16090289,NotSpot
1911,8527.564453,7586.714355,22455174,8379.499023,-148.06543,8925.09082,11078124,7747.511719,-780.052734,-631.987305,8440.921875,16449233,7158.215332,-1369.349121,-1221.283691,-589.296387,7457.033203,16332149,NotSpot
7081,8771.695313,7232.571289,10400181,8354.410156,-417.285156,9134.757813,15596813,7757.829102,-1013.866211,-596.581055,8329.773438,16157407,7183.761719,-1587.933594,-1170.648438,-574.067383,7467.029785,16260672,NotSpot
5472,8800.826172,9178,8972407,8152.805664,-648.020508,9125.363281,11542481,7578.328613,-1222.497559,-574.477051,8076.886719,16092198,7082.585449,-1718.240723,-1070.220215,-495.743164,7278.871094,15716557,NotSpot
8452,8957.368164,8205,6313762,8382.115234,-575.25293,9219.181641,11255247,7672.176758,-1285.191406,-709.938477,8354.121094,17642856,7122.991211,-1834.376953,-1259.124023,-549.185547,7321.310547,15930928,NotSpot
5924,9110.133789,7995.856934,15340444,8492.174805,-617.958984,9054.484375,11224206,7727.385742,-1382.748047,-764.789063,8453.804688,17497760,7156.535645,-1953.598145,-1335.63916,-570.850098,7365.961914,15809280,NotSpot
6932,9127.629883,7766.143066,1862798.625,8481.114258,-646.515625,9975.576172,20223794,7746.421875,-1381.208008,-734.692383,8297.378906,16708171,7183.367188,-1944.262695,-1297.74707,-563.054688,7405.97998,15803771,NotSpot
4754,8363.542969,7203,9668416,8139.163086,-224.379883,8546.302734,8803124,7535.878418,-827.664551,-603.284668,8257.855469,18254174,7074.375977,-1289.166992,-1064.787109,-461.502441,7202.806152,15424100,NotSpot
8795,9293.786133,8158.856934,5011300,8446.689453,-847.09668,9482.697266,10262773,7638.408691,-1655.377441,-808.280762,8446.484375,18940696,7116.306641,-2177.479492,-1330.382813,-522.102051,7262.814453,15471031,NotSpot
7028,10125.327148,10698.713867,13391774,8614.803711,-1510.523438,10291.302734,16655708,7701.711426,-2423.615723,-913.092285,8329.40625,18132500,7151.182129,-2974.14502,-1463.621582,-550.529297,7340.609863,15467017,NotSpot
10188,10246.803711,11114.428711,33408446,8615.874023,-1630.929688,10441.636719,13023644,7727.507813,-2519.295898,-888.366211,8368.304688,17875166,7179.076172,-3067.727539,-1436.797852,-548.431641,7346.005371,15430115,NotSpot
7451,8231.068359,7421.143066,6148034,8132.775391,-98.292969,8050.484863,10472496,7493.100098,-737.968262,-639.675293,8186.105469,17781708,7063.910156,-1167.158203,-1068.865234,-429.189941,7144.850586,15308345,NotSpot
9074,9748.912109,9801.571289,4585497,8496.625977,-1252.286133,10472.121094,18290580,7601.445801,-2147.466309,-895.180176,8267.554688,18124584,7107.060547,-2641.851563,-1389.56543,-494.385254,7204.400391,15295292,NotSpot
13974,11195.123047,13315.142578,31115490,8703.191406,-2491.931641,11365.969727,13945884,7670.333496,-3524.789551,-1032.85791,8467.71875,19282362,7142.981445,-4052.141602,-1560.209961,-527.352051,7278.951172,15233750,NotSpot
22918,11519.020508,13243.857422,21775482,8705.570313,-2813.450195,11494.242188,14645415,7700.895996,-3818.124512,-1004.674316,8326.039063,17864184,7171.673828,-4347.34668,-1533.896484,-529.222168,7317.584961,15182294,NotSpot
8563,10331.574219,12249.142578,19151458,8500.380859,-1831.193359,10544.576172,13387966,7561.061035,-2770.513184,-939.319824,8380.8125,18800468,7095.742188,-3235.832031,-1404.638672,-465.318848,7160.305664,14992827,NotSpot
15831,11558.681641,13161.142578,8143430.5,8704.516602,-2854.165039,11826.788086,17021516,7633.264648,-3925.416992,-1071.251953,8252.460938,17983376,7132.384766,-4426.296875,-1572.131836,-500.879883,7229.090332,15124500,NotSpot
20495,10441.328125,12378.428711,25700922,8427.585938,-2013.742188,10309.09082,12913495,7517.467773,-2923.860352,-910.118164,8106.632813,17712566,7083.227539,-3358.100586,-1344.358398,-434.240234,7101.697266,14725824,NotSpot
17070,10993.99707,13148.857422,23848006,8589.913086,-2404.083984,10609.788086,14173439,7591.290527,-3402.706543,-998.622559,8171.96875,18158344,7120.293457,-3873.703613,-1469.619629,-470.99707,7232.969727,14866434,NotSpot
9313,9605.776367,10342.142578,11677843,8738.010742,-867.765625,9406.788086,10345280,8144.388672,-1461.387695,-593.62207,8538.667969,16824260,7547.414063,-2058.362305,-1190.59668,-596.974609,7959.195313,17364480,NotSpot
7790,9342.336914,9029.142578,3689042.5,8685.448242,-656.888672,9978.606445,8371700,8157.117188,-1185.219727,-528.331055,8559.667969,16202962,7568.883301,-1773.453613,-1116.564941,-588.233887,7954.715332,17382792,NotSpot
8078,9044.649414,8865.142578,6417224.5,8598.34668,-446.302734,8721.666992,5615222.5,8147.349121,-897.300293,-450.997559,8497.441406,16019922,7585.437988,-1459.211426,-1012.908691,-561.911133,7929.875488,17413872,NotSpot
14229,9503.163086,9643.713867,8574685,8863.055664,-640.107422,9186.757813,9745343,8179.84668,-1323.316406,-683.208984,8740,17902776,7514.307129,-1988.855957,-1348.748535,-665.539551,7949.297852,17326570,NotSpot
9121,9706.743164,9728.286133,4223066.5,8945.976563,-760.766602,9752.060547,7839496,8220.207031,-1486.536133,-725.769531,8935.675781,18035952,7541.6875,-2165.055664,-1404.289063,-678.519531,7999.099609,17367552,NotSpot
8302,9619.794922,9654.142578,4526196.5,8946.865234,-672.929688,10058.151367,8188617.5,8236.116211,-1383.678711,-710.749023,8918.847656,18108152,7563.414063,-2056.380859,-1383.451172,-672.702148,8012.448242,17582704,NotSpot
11866,9377.244141,8373,3230751.5,8883.175781,-494.068359,9380.393555,6113692,8226.595703,-1150.648438,-656.580078,8898.164063,17359670,7579.779785,-1797.464355,-1303.395996,-646.815918,7936.153809,17417284,NotSpot
7375,9253.735352,9239.286133,5052702,8783.836914,-469.898438,9530.121094,8509165,8193.603516,-1060.131836,-590.233398,8782.855469,16604978,7591.258789,-1662.476563,-1192.578125,-602.344727,7937.646484,17321520,NotSpot
11277,9796.556641,9424,9729647,9035.09668,-761.459961,10205.272461,9934268,8239.618164,-1556.938477,-795.478516,9029.121094,18555884,7505.328125,-2291.228516,-1529.768555,-734.290039,7945.562988,17289032,NotSpot
9762,10287.648438,11256,5046488,9195.794922,-1091.853516,10075.545898,9125771,8288.03418,-1999.614258,-907.760742,9115.304688,19292876,7533.272949,-2754.375488,-1662.521973,-754.76123,8002.452637,17408602,NotSpot
12322,10322.734375,9651.571289,7673790.5,9248.363281,-1074.371094,10444.848633,10211474,8308.506836,-2014.227539,-939.856445,9286.035156,19183130,7555.073242,-2767.661133,-1693.290039,-753.433594,8042.456055,17637450,NotSpot
6154,9917.895508,10542,12475435,9192.892578,-725.00293,9997.606445,12689410,8300.436523,-1617.458984,-892.456055,9225.0625,18834356,7571.058105,-2346.837402,-1621.834473,-729.378418,8023.243652,17767482,NotSpot
7813,9711.22168,9509.571289,10244222,9060.563477,-650.658203,9682.484375,12655708,8265.779297,-1445.442383,-794.78418,9140.730469,18131306,7581.691406,-2129.530273,-1478.87207,-684.087891,8019.555664,17859356,NotSpot
13650,9849.569336,10529.286133,3150378,8922.363281,-927.206055,9593.454102,9857954,8198.333008,-1651.236328,-724.030273,8827.367188,18062184,7458.007813,-2391.561523,-1464.355469,-740.325195,7976.737305,17285348,NotSpot
9956,10647.256836,11849,15257053,9231.25,-1416.006836,10959.030273,11296373,8282.274414,-2364.982422,-948.975586,9108.105469,19984082,7493.233887,-3154.022949,-1738.016113,-789.040527,8005.744629,17453302,NotSpot
14018,11425.208008,12266.286133,3963012.5,9476.417969,-1948.790039,11369.969727,12042318,8339.139648,-3086.068359,-1137.27832,9288.792969,20466954,7521.527344,-3903.680664,-1954.890625,-817.612305,8075.497559,17723884,NotSpot
14206,11475.766602,12899.286133,6448722,9577.881836,-1897.884766,11587.333008,14585111,8364.895508,-3110.871094,-1212.986328,9479.449219,20192196,7543.182617,-3932.583984,-2034.699219,-821.712891,8076.550781,17776088,NotSpot
9440,10998.116211,11397.713867,27141902,9517.587891,-1480.52832,11369.121094,13385456,8359.21875,-2638.897461,-1158.369141,9527.472656,20103838,7558.572754,-3439.543457,-1959.015137,-800.645996,8067.294434,17891358,NotSpot
14731,10678.787109,11828,14515733,9331.711914,-1347.075195,10585.333008,14362818,8324.108398,-2354.678711,-1007.603516,9456.414063,19587234,7568.148926,-3110.638184,-1763.562988,-755.959473,8040.418457,17868296,NotSpot
13908,10465.641602,11521.571289,10315214,9079.194336,-1386.447266,10444.515625,11039476,8266.77832,-2198.863281,-812.416016,9123,18348714,7573.06543,-2892.576172,-1506.128906,-693.712891,8018.669434,17752906,NotSpot
9269,9850.229492,10812,22598946,9006.629883,-843.599609,9312.151367,11486456,8209.960938,-1640.268555,-796.668945,8924.199219,20153076,7442.056641,-2408.172852,-1564.573242,-767.904297,7949.33252,17241370,NotSpot
18549,11156.363281,11199.428711,14908760,9394.959961,-1761.40332,11065.788086,12478329,8304.010742,-2852.352539,-1090.949219,9335.929688,21999084,7477.790527,-3678.572754,-1917.169434,-826.220215,8041.713867,17662440,NotSpot
12887,12244.108398,14960.142578,9409404,9717.106445,-2527.001953,12639.454102,16021214,8368.5625,-3875.545898,-1348.543945,9433.859375,21126778,7506.139648,-4737.96875,-2210.966797,-862.422852,8054.182129,17667158,NotSpot
9765,12469.319336,12608.428711,9087961,9863.204102,-2606.115234,13483.818359,13242889,8399.459961,-4069.859375,-1463.744141,9556.667969,20071432,7527.381348,-4941.937988,-2335.822754,-872.078613,8077.061035,17732588,NotSpot
16957,12147.862305,13667.571289,12426672,9797.782227,-2350.080078,11662.272461,18405752,8396.629883,-3751.232422,-1401.152344,9674.628906,20902842,7541.911133,-4605.951172,-2255.871094,-854.71875,8032.967285,17630048,NotSpot
18115,11584.647461,13006.713867,12843799,9561.857422,-2022.790039,11610.272461,13042975,8362.136719,-3222.510742,-1199.720703,9620.449219,20504694,7550.186035,-4034.461426,-2011.671387,-811.950684,8056.840332,17940728,NotSpot
10882,10835.651367,12263.142578,11994347,9234.735352,-1600.916016,11074.09082,10765743,8303.439453,-2532.211914,-931.295898,9249.019531,19725286,7553.41748,-3282.233887,-1681.317871,-750.021973,8012.939453,17733640,NotSpot
4954,9513.362305,8721.857422,5775024.5,9016.374023,-496.988281,9936.878906,14599530,8199.90918,-1313.453125,-816.464844,9031.617188,20936910,7422.921387,-2090.440918,-1593.452637,-776.987793,7978.861816,17462238,NotSpot
6641,10856.46875,11253,26710734,9452.188477,-1404.280273,11420.363281,11042300,8301.432617,-2555.036133,-1150.755859,9375.503906,21726460,7458.778809,-3397.689941,-1993.409668,-842.653809,8016.72998,17562894,NotSpot
15051,12298.108398,11946,7969439.5,9823.731445,-2474.376953,12822.666992,16810508,8371.744141,-3926.364258,-1451.987305,9667.386719,21629074,7486.818359,-4811.290039,-2336.913086,-884.925781,8048.561523,17498820,NotSpot
13735,12895.787109,13994.428711,13065168,10002.105469,-2893.681641,13228.848633,11816413,8406.777344,-4489.009766,-1595.328125,9598.191406,21065288,7507.297852,-5388.489258,-2494.807617,-899.479492,8088.354004,17806078,NotSpot
16320,12619.729492,13790.142578,19217498,9941.699219,-2678.030273,12831.697266,12997452,8406.694336,-4213.035156,-1535.004883,9630.746094,21265188,7520.64209,-5099.087402,-2421.057129,-886.052246,8051.56543,17710694,NotSpot
10998,11844.577148,12390.857422,13765512,9687.638672,-2156.938477,12214.302734,11827324,8373.649414,-3470.927734,-1313.989258,9445.742188,21326050,7527.314941,-4317.262207,-2160.32373,-846.334473,8055.10791,17775724,NotSpot
11457,11028.631836,11300.286133,5344400,9331.354492,-1697.277344,11610.818359,11213283,8315.067383,-2713.564453,-1016.287109,9157.714844,19533162,7528.586914,-3500.044922,-1802.767578,-786.480469,7999.440918,17685144,NotSpot
8119,9184.814453,7696.285645,6599703,8928.744141,-256.070313,9019.454102,10374296,8169.464355,-1015.350098,-759.279785,8977.644531,20340508,7400.385742,-1784.428711,-1528.358398,-769.078613,7935.175781,17266302,NotSpot
10381,10475.198242,9450.713867,3423238,9368.998047,-1106.200195,10994.576172,18235166,8274.864258,-2200.333984,-1094.133789,9344.71875,21439712,7435.950195,-3039.248047,-1933.047852,-838.914063,7991.295898,17591458,NotSpot
12179,11997.862305,14076.142578,16159544,9748.109375,-2249.75293,11726.848633,18230422,8348.087891,-3649.774414,-1400.021484,9358.625,21740190,7463.284668,-4534.577637,-2284.824707,-884.803223,8054.015625,17724422,NotSpot
10162,12534.645508,12799.286133,13380224,9936.3125,-2598.333008,13157.454102,14538991,8385.450195,-4149.195313,-1550.862305,9664.765625,21467108,7482.636719,-5052.008789,-2453.675781,-902.813477,8038.646484,17942956,NotSpot
6870,12160.847656,11748.428711,11387882,9890.506836,-2270.34082,12760.454102,11645067,8387.378906,-3773.46875,-1503.12793,9844.082031,21650436,7494.461914,-4666.385742,-2396.044922,-892.916992,8000.312012,17749820,NotSpot
12912,11501.501953,12321,11904816,9658.851563,-1842.650391,11554.121094,13934048,8356.133789,-3145.368164,-1302.717773,9585.789063,21223940,7499.234863,-4002.26709,-2159.616699,-856.898926,8026.318359,17694444,NotSpot
9896,10937.057617,11228.428711,2818063.75,9332.975586,-1604.082031,11157.09082,11657148,8298.844727,-2638.212891,-1034.130859,9086.472656,19952424,7498.292969,-3438.764648,-1834.682617,-800.551758,7994.060547,17400982,NotSpot
3980,8843.821289,7516.143066,7406500.5,8771.490234,-72.331055,9016.393555,17583416,8122.223145,-721.598145,-649.26709,8763.304688,20031324,7374.416992,-1469.404297,-1397.073242,-747.806152,7897.926758,17237500,NotSpot
8329,10354.445313,12071.713867,40420364,9174.373047,-1180.072266,10297.211914,19443304,8227.22168,-2127.223633,-947.151367,9095.261719,21428034,7409.196289,-2945.249023,-1765.176758,-818.025391,7920.060547,17267694,NotSpot
21680,11604.412109,12490.713867,34181132,9518.085938,-2086.326172,11496.09082,17276360,8299.756836,-3304.655273,-1218.329102,9414.035156,21498870,7435.368652,-4169.043457,-2082.717285,-864.388184,7980.882324,17678100,NotSpot
12819,11664.771484,12412.286133,18063912,9691.061523,-1973.709961,11671.666992,15700890,8336.842773,-3327.928711,-1354.21875,9527.355469,21546724,7453.181152,-4211.590332,-2237.880371,-883.661621,8018.987305,17892918,NotSpot
9215,11116.672852,11574.142578,10449866,9662.854492,-1453.818359,11756.90918,14670092,8339.24707,-2777.425781,-1323.607422,9726.585938,20993046,7463.118164,-3653.554688,-2199.736328,-876.128906,7997.893066,17817716,NotSpot
14653,10589.969727,10988.142578,8032582,9479.958008,-1110.011719,10277.727539,10179422,8309.342773,-2280.626953,-1170.615234,9471.550781,19949960,7465.671387,-3124.29834,-2014.286621,-843.671387,7982.623535,17674916,NotSpot
13569,10266.098633,9240.286133,15646977,9222.293945,-1043.804688,10386.939453,12547105,8253.774414,-2012.324219,-968.519531,9245.949219,20017056,7462.237305,-2803.861328,-1760.056641,-791.537109,7915.943848,17422656,NotSpot
4507,8870.789063,8584.286133,32057600,8599.035156,-271.753906,9257.211914,13441787,8064.416504,-806.372559,-534.618652,8537.503906,18203452,7345.200195,-1525.588867,-1253.834961,-719.216309,7823.047363,17259194,NotSpot
19804,10378.65625,11351.857422,27114664,8931.291992,-1447.364258,10105.363281,17991208,8164.555664,-2214.100586,-766.736328,8750.457031,19255666,7378.6875,-2999.96875,-1552.604492,-785.868164,7866.102051,17258408,NotSpot
15975,11041.146484,12820.142578,40245184,9208.636719,-1832.509766,10952.121094,15784181,8232.415039,-2808.731445,-976.22168,9029.023438,19640038,7403.236328,-3637.910156,-1805.400391,-829.178711,7928.675293,17633426,NotSpot
11100,10677.867188,11723.571289,9961589,9350.738281,-1327.128906,10932.818359,19046258,8266.03125,-2411.835938,-1084.707031,9166.25,20246806,7419.086914,-3258.780273,-1931.651367,-846.944336,7913.321777,17701956,NotSpot
8712,10124.583008,7983.428711,4195483.5,9339.845703,-784.737305,10353.484375,9979357,8266.613281,-1857.969727,-1073.232422,9397.121094,20877538,7426.759766,-2697.823242,-1913.085938,-839.853516,7943.940918,17683294,NotSpot
7342,9808.796875,9817.286133,6087498.5,9210.56543,-598.231445,9791.454102,15120883,8236.665039,-1572.131836,-973.900391,9315.960938,20833734,7426.77002,-2382.026855,-1783.79541,-809.89502,7951.603516,17687554,NotSpot
9177,9726.21875,9253.857422,6449164.5,9022.052734,-704.166016,9671.030273,11055873,8182.223145,-1543.995605,-839.82959,9027.367188,18561656,7420.575195,-2305.643555,-1601.477539,-761.647949,7874.35791,17617284,NotSpot
11453,9406.224609,9549.713867,15974397,8449.824219,-956.400391,9469.302734,14359660,8002.677734,-1403.546875,-447.146484,8182.113281,16391955,7312.607422,-2093.617188,-1137.216797,-690.070313,7815.688477,17417526,NotSpot
11982,10250.042969,12347.713867,13490657,8690.566406,-1559.476563,9851.848633,13378249,8093.755371,-2156.287598,-596.811035,8418.070313,18131492,7344.252441,-2905.790527,-1346.313965,-749.50293,7904.840332,17633898,NotSpot
8032,10426.756836,12342.713867,8906161,8887.605469,-1539.151367,10589.060547,18798150,8152.933594,-2273.823242,-734.671875,8707.109375,18235828,7366.666016,-3060.09082,-1520.939453,-786.267578,7877.365723,17712556,NotSpot
8812,10103.775391,9284.142578,12144254,8996.376953,-1107.398438,10228.757813,14067108,8179.547852,-1924.227539,-816.829102,8892.632813,19324806,7380.104004,-2723.671387,-1616.272949,-799.443848,7871.076172,17719572,NotSpot
4753,9829.569336,10483.142578,15799683,9003.594727,-825.974609,10033.151367,11799169,8175.391602,-1654.177734,-828.203125,9000.328125,19046992,7385.119629,-2444.449707,-1618.475098,-790.271973,7864.432617,17749108,NotSpot
11430,9712.483398,8695.142578,11591305,8920.634766,-791.848633,10016.423828,13910666,8143.145508,-1569.337891,-777.489258,8933.367188,18849254,7382.258301,-2330.225098,-1538.376465,-760.887207,7849.270996,17585438,NotSpot
10554,9573.064453,10788.428711,21428314,8780.811523,-792.25293,9495.272461,14167981,8088.234375,-1484.830078,-692.577148,8690.433594,17967642,7373.037598,-2200.026855,-1407.773926,-715.196777,7811.655273,17740950,NotSpot
10060,9657.607422,10802.428711,17527754,8481.40918,-1176.198242,10022.181641,12964360,8022.286621,-1635.320801,-459.122559,8317.859375,17135156,7306.438477,-2351.168945,-1174.970703,-715.848145,7877.808594,17676592,NotSpot
15006,9676.180664,10902.713867,9786939,8599.223633,-1076.957031,9833.151367,11259440,8069.098145,-1607.08252,-530.125488,8346.339844,17335090,7326.231934,-2349.94873,-1272.991699,-742.866211,7839.205078,17698654,NotSpot
15495,9675.373047,10277.428711,17246656,8680.368164,-995.004883,9438.697266,13727883,8085.160645,-1590.212402,-595.20752,8507.605469,17751406,7336.829102,-2338.543945,-1343.539063,-748.331543,7857.933105,17727462,NotSpot
11245,9573.677734,10310.286133,25000016,8707.72168,-865.956055,9389.423828,13437307,8073.004883,-1500.672852,-634.716797,8511.851563,18084288,7338.820313,-2234.857422,-1368.901367,-734.18457,7799.693848,17706338,NotSpot
5663,9431.918945,8683.286133,5597743.5,8663.578125,-768.34082,10062.939453,16929916,8035.579102,-1396.339844,-627.999023,8550.761719,17312044,7332.788086,-2099.130859,-1330.790039,-702.791016,7750.102539,17296266,NotSpot
5920,8836.864258,8292.286133,5094276.5,8322.40918,-514.455078,8760.545898,10570154,7955.105469,-881.758789,-367.303711,8137.644531,16039707,7265.256836,-1571.607422,-1057.152344,-689.848633,7830.85791,17622654,NotSpot
10589,8795.595703,8266.857422,14386740,8368.855469,-426.740234,8663.727539,8490135,7986.421387,-809.174316,-382.434082,8408.449219,17035418,7281.95459,-1513.641113,-1086.900879,-704.466797,7845.217285,17684064,NotSpot
4521,9015.473633,10010.286133,10882970,8427.827148,-587.646484,9075,13360538,7988.642578,-1026.831055,-439.18457,8382.972656,16890880,7289.29834,-1726.175293,-1138.528809,-699.344238,7800.584473,17806884,NotSpot
