@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
2,2.553173,0.054195,5,2.857143,3,1.142857,2.663714,0.110541,0.08152,9,2.575758,3,3.876894,'Not Spots'
3,2.380094,-0.444566,4,2.571429,3,0.952381,2.373141,-0.006953,0.073581,6,2.242424,2,2.126894,'Not Spots'
2,2.285423,-0.29247,6,2.428571,2,3.285714,2.211462,-0.073961,0.029226,6,2.242424,2,2.189394,'Not Spots'
1,2.284698,-0.112573,5,2.571429,3,1.952381,2.139413,-0.145284,-0.030563,6,2.333333,2,1.541667,'Not Spots'
3,2.355634,-0.335052,4,2.571429,3,1.619048,2.103679,-0.251956,-0.074712,5,2.181818,2,1.465909,'Not Spots'
3,2.255784,-0.205076,5,2.428571,2,2.285714,2.05834,-0.197444,-0.079121,9,2.121212,2,3.109848,'Not Spots'
2,1.279248,0.149307,2,0.714286,0,0.904762,1.350047,0.070799,-0.006977,3,1.30303,1,0.905303,'Not Spots'
1,1.143949,0.385939,2,1.285714,1,0.571429,1.357747,0.213799,0.033219,5,1.272727,1,1.454545,'Not Spots'
0,1.232876,0.1815,4,1.142857,1,2.142857,1.382935,0.150059,0.050005,4,1.151515,1,1.132576,'Not Spots'
4,1.463926,-0.381702,4,1.571429,1,3.285714,1.441414,-0.022513,0.045082,4,1.424242,1,1.251894,'Not Spots'
0,1.566205,-0.097773,4,1.857143,2,2.142857,1.537045,-0.029161,0.03433,4,1.575758,2,1.376894,'Not Spots'
3,1.68769,-0.055503,4,1.714286,2,2.238095,1.675065,-0.012625,0.028869,4,1.666667,2,1.604167,'Not Spots'
2,1.852105,0.131032,3,1.428571,1,0.952381,1.86746,0.015355,0.031874,4,1.878788,2,1.422348,'Not Spots'
1,2.080118,0.217822,3,2.142857,2,0.809524,2.135543,0.055425,0.04082,6,2.272727,2,1.642045,'Not Spots'
1,2.414133,0.149061,3,1.857143,2,0.809524,2.502723,0.088589,0.044283,6,2.454545,2,1.443182,'Not Spots'
3,2.783525,0.17347,6,3,2,3.333333,2.98346,0.199935,0.023845,6,2.848485,3,2.070076,'Not Spots'
2,3.080543,1.098558,5,2.571429,2,2.285714,3.559961,0.479418,-0.038716,6,2.818182,3,2.340909,'Not Spots'
4,3.585869,1.396272,5,3,3,2,4.166615,0.580746,-0.147155,14,3.515152,3,9.070076,'Not Spots'
5,4.231091,1.166988,10,4.428571,4,12.952381,4.688612,0.45752,-0.269592,12,3.939394,3,7.996212,'Not Spots'
3,4.580474,1.507082,7,4.428571,5,4.619048,4.999336,0.418862,-0.347682,18,4.393939,4,12.996212,'Not Spots'
6,4.578106,1.536749,6,3.571429,3,2.619048,5.017934,0.439828,-0.342365,12,4.212121,3,7.922348,'Not Spots'
3,4.345495,1.432445,6,3.857143,4,2.809524,4.747759,0.402264,-0.265288,19,4.363636,3,13.613636,'Not Spots'
1,4.070223,0.762293,7,4,3,5,4.269045,0.198822,-0.156641,9,4.030303,3,6.842803,'Not Spots'
4,3.738892,-0.4098,9,4.142857,4,7.142857,3.698862,-0.04003,-0.051359,9,3.636364,3,5.863636,'Not Spots'
3,3.175867,-0.313552,6,3.285714,3,2.571429,3.149543,-0.026325,0.027996,9,3.212121,3,4.297348,'Not Spots'
2,2.716639,-0.182244,3,2.285714,3,1.238095,2.703263,-0.013376,0.066014,6,2.878788,3,1.734848,'Not Spots'
3,2.512333,-0.539541,4,3.142857,3,0.47619,2.397115,-0.115218,0.057165,6,2.69697,3,2.155303,'Not Spots'
3,2.385119,-0.307587,5,2.142857,2,2.809524,2.224699,-0.160419,0.011148,6,2.424242,2,1.876894,'Not Spots'
5,2.424769,-0.516253,5,2.714286,3,2.238095,2.143337,-0.281432,-0.048101,6,2.333333,2,1.854167,'Not Spots'
4,2.424682,-0.451159,5,2.714286,3,2.571429,2.09874,-0.325943,-0.088579,5,2.424242,2,1.564394,'Not Spots'
0,2.196042,0.293554,4,1.857143,2,2.476191,2.046799,-0.149243,-0.087862,6,2.333333,2,2.166667,'Not Spots'
1,1.161929,0.467367,2,0.714286,1,0.571429,1.343691,0.181762,0.021363,3,1.151515,1,1.132576,'Not Spots'
0,1.218582,0.48532,2,0.857143,1,0.809524,1.386433,0.167851,0.032217,4,1.333333,1,1.416667,'Not Spots'
2,1.450231,-0.085785,4,1.428571,1,1.952381,1.450762,0.000531,0.029995,4,1.454545,1,1.568182,'Not Spots'
2,1.606751,-0.313926,4,1.714286,2,1.571429,1.542077,-0.064674,0.028708,4,1.575758,2,1.626894,'Not Spots'
4,1.715241,-0.417912,4,2.142857,2,1.47619,1.670719,-0.044523,0.03557,4,1.606061,2,1.121212,'Not Spots'
0,1.812654,0.00545,4,2,2,2.333333,1.854748,0.042095,0.048146,5,1.878788,2,1.297348,'Not Spots'
3,2.037963,0.036483,3,1.714286,2,1.238095,2.120591,0.082628,0.059121,5,2.060606,2,1.933712,'Not Spots'
2,2.424765,-0.159327,5,2.857143,3,2.809524,2.494052,0.069287,0.055223,6,2.424242,2,2.189394,'Not Spots'
5,2.847311,-0.180787,5,3.285714,3,1.571429,2.988135,0.140825,0.018227,6,2.515152,2,2.695076,'Not Spots'
2,3.15865,1.101453,5,2.428571,2,2.952381,3.580566,0.421916,-0.068689,13,3.151515,2,6.507576,'Not Spots'
3,3.786288,1.220803,8,3.857143,3,4.476191,4.197401,0.411114,-0.202699,10,3.666667,3,6.291667,'Not Spots'
8,4.608839,0.349111,8,5.428571,7,6.619048,4.71581,0.106971,-0.340634,20,4.151515,3,14.257576,'Not Spots'
7,4.942827,0.810993,8,4.285714,4,6.571429,5.00731,0.064483,-0.415513,21,4.787879,5,14.109848,'Not Spots'
1,4.793983,1.354973,8,5.142857,6,9.142858,4.998391,0.204408,-0.391164,15,4.727273,4,8.267045,'Not Spots'
5,4.496592,0.925443,8,4.142857,3,6.809524,4.704697,0.208105,-0.291145,18,4.575758,4,11.001894,'Not Spots'
7,4.039183,0.606134,7,3.142857,2,5.142857,4.215236,0.176054,-0.165134,14,3.848485,3,7.132576,'Not Spots'
2,3.379515,0.91255,7,2.857143,2,4.476191,3.647363,0.267849,-0.050296,9,3.575758,3,4.376894,'Not Spots'
1,2.790577,0.840487,3,2.428571,3,0.619048,3.108067,0.317491,0.03193,7,2.848485,3,3.007576,'Not Spots'
3,2.475042,0.24419,4,2.428571,3,2.285714,2.672902,0.19786,0.067763,6,2.333333,2,1.979167,'Not Spots'
3,2.304759,0.051678,3,2.142857,3,1.47619,2.373253,0.068494,0.055218,4,2.121212,2,1.672348,'Not Spots'
0,2.257245,0.169311,4,2.285714,3,1.904762,2.200009,-0.057236,0.008129,7,2.363636,2,1.988636,'Not Spots'
3,2.425923,-0.5302,5,2.571429,3,2.285714,2.111545,-0.314378,-0.047215,7,2.363636,2,2.176136,'Not Spots'
2,2.445975,-0.505772,4,2.571429,2,1.285714,2.058802,-0.387173,-0.080916,7,2.666667,3,2.604167,'Not Spots'
1,2.26418,-0.131557,6,2.428571,2,3.619048,2.005264,-0.258916,-0.077139,6,2.30303,2,2.342803,'Not Spots'
0,1.239612,0.490421,3,1,0,1.666667,1.405521,0.16591,0.008117,3,1.181818,1,0.965909,'Not Spots'
0,1.370552,0.302551,3,1.285714,1,1.238095,1.469872,0.09932,0.014607,4,1.515152,1,1.132576,'Not Spots'
1,1.485864,0.17372,2,1.142857,1,0.809524,1.550364,0.064499,0.025181,4,1.484848,1,1.257576,'Not Spots'
2,1.611511,-0.135051,4,1.857143,1,1.47619,1.661889,0.050379,0.043054,4,1.484848,1,1.132576,'Not Spots'
3,1.729976,-0.173707,3,1.857143,2,1.142857,1.825866,0.09589,0.062928,5,1.69697,2,1.342803,'Not Spots'
1,1.887568,0.179849,5,2.142857,1,2.476191,2.070384,0.182817,0.074742,5,1.878788,2,2.422348,'Not Spots'
1,2.238068,0.217133,5,1.857143,1,2.809524,2.420323,0.182255,0.064661,5,2.242424,2,2.626894,'Not Spots'
5,2.665224,0.266357,5,2.428571,2,3.619048,2.884591,0.219367,0.017738,7,2.606061,2,3.683712,'Not Spots'
0,3.068216,1.23573,6,2.714286,2,6.571429,3.436945,0.368729,-0.07614,10,3.181818,3,5.403409,'Not Spots'
5,3.819427,0.742785,7,3.714286,3,5.904762,4.002398,0.18297,-0.206069,10,3.515152,3,6.382576,'Not Spots'
7,4.649161,-0.144555,8,5.142857,5,4.476191,4.465534,-0.183627,-0.327301,17,4.393939,4,11.121212,'Not Spots'
5,5.014447,-0.225381,8,6.285714,6,1.238095,4.713131,-0.301315,-0.381069,16,4.818182,5,10.903409,'Not Spots'
8,4.844966,-0.068956,8,4.857143,5,8.476191,4.687462,-0.157504,-0.343492,15,4.606061,4,9.371212,'Not Spots'
8,4.467689,-0.30992,8,5.285714,5,4.571429,4.410776,-0.056912,-0.244286,8,3.818182,3,5.715909,'Not Spots'
4,3.942204,-0.200557,8,5.142857,6,4.809524,3.966153,0.02395,-0.129306,15,3.757576,3,7.939394,'Not Spots'
2,3.180871,0.653849,5,3.142857,3,1.47619,3.456029,0.275158,-0.026973,8,3.151515,3,3.945076,'Not Spots'
3,2.502191,1.118575,3,1.428571,1,0.952381,2.97222,0.47003,0.046578,6,2.454545,3,2.068182,'Not Spots'
0,2.164641,0.81009,3,1.857143,3,2.142857,2.579922,0.415281,0.077616,6,2.030303,2,1.655303,'Not Spots'
3,2.030321,0.571889,3,1.571429,1,1.285714,2.305055,0.274734,0.064387,6,2.181818,2,1.778409,'Not Spots'
1,2.0716,0.397867,3,1.714286,2,1.238095,2.138905,0.067305,0.022091,7,2.030303,2,1.842803,'Not Spots'
3,2.29667,-0.43831,7,2.428571,2,5.285714,2.045729,-0.250941,-0.022751,7,2.515152,2,2.382576,'Not Spots'
2,2.346132,-0.676116,4,2.857143,3,0.809524,1.986927,-0.359206,-0.045653,7,2.30303,2,2.342803,'Not Spots'
3,2.219107,-0.558961,4,1.857143,2,1.809524,1.93734,-0.281767,-0.040713,6,2.363636,2,2.238636,'Not Spots'
2,1.418726,0.162545,2,1.428571,2,0.619048,1.438486,0.01976,-0.032634,3,1.363636,1,1.238636,'Not Spots'
1,1.48223,0.13696,3,1.142857,1,1.142857,1.499968,0.017738,-0.017368,4,1.484848,1,1.132576,'Not Spots'
1,1.541445,0.04839,4,1.714286,1,1.571429,1.566517,0.025072,0.004951,4,1.606061,1,1.121212,'Not Spots'
1,1.586587,0.026877,3,1.571429,1,0.619048,1.656752,0.070165,0.032139,4,1.757576,1,1.251894,'Not Spots'
2,1.634091,0.141891,3,1.571429,1,1.285714,1.792569,0.158478,0.057705,5,1.484848,1,1.382576,'Not Spots'
1,1.760882,0.468622,3,1.428571,1,0.952381,1.999885,0.239003,0.071744,5,1.818182,2,2.215909,'Not Spots'
3,2.11377,0.172601,5,2,2,2.666667,2.299437,0.185667,0.062121,5,1.939394,2,2.621212,'Not Spots'
2,2.473328,0.555147,5,2.428571,2,3.952381,2.694942,0.221613,0.01913,6,2.484848,2,3.507576,'Not Spots'
0,2.912138,1.045331,6,2.428571,2,5.619048,3.158382,0.246244,-0.057933,10,2.909091,2,5.147727,'Not Spots'
6,3.550256,0.483374,7,3.142857,2,8.142858,3.622111,0.071855,-0.152114,12,3.393939,3,8.371212,'Not Spots'
2,4.042964,0.577158,7,3.857143,3,5.809524,3.992163,-0.050802,-0.228896,10,4.030303,3,7.405303,'Not Spots'
6,4.308674,0.133626,7,4.285714,5,4.904762,4.183959,-0.124715,-0.253739,16,4.333333,4,10.104167,'Not Spots'
2,4.125789,0.494825,8,4.142857,3,10.142858,4.159358,0.033569,-0.220097,16,4.030303,3,10.405303,'Not Spots'
3,3.795715,0.663212,8,3.714286,3,4.571429,3.938543,0.142828,-0.152706,9,3.848485,3,5.820076,'Not Spots'
3,3.507895,0.310032,4,3,3,0.666667,3.584556,0.076661,-0.078075,8,3.454545,3,3.380682,'Not Spots'
4,3.029674,0.249095,4,2.857143,3,1.47619,3.173603,0.143929,-0.007338,6,3.030303,3,2.030303,'Not Spots'
1,2.429085,0.691286,4,2.142857,2,1.47619,2.777127,0.348042,0.048983,6,2.30303,2,2.092803,'Not Spots'
1,2.045212,0.770679,6,1.714286,1,4.571429,2.448904,0.403692,0.074923,6,2.090909,2,2.085227,'Not Spots'
1,1.909815,0.596846,3,1.714286,2,0.571429,2.210582,0.300767,0.067012,6,1.787879,2,1.672348,'Not Spots'
2,1.966702,0.234883,3,1.428571,1,0.952381,2.056599,0.089897,0.039438,7,2.151515,2,2.132576,'Not Spots'
0,2.109639,-0.426028,5,2.571429,3,2.952381,1.9612,-0.148439,0.014537,7,2.090909,2,2.522727,'Not Spots'
4,2.035981,-0.398545,4,1.714286,2,3.238095,1.899766,-0.136215,0.006774,7,2.181818,2,3.153409,'Not Spots'
0,1.847364,0.032362,5,2.428571,3,3.619048,1.859316,0.011952,0.01108,5,1.727273,2,2.142045,'Not Spots'
2,1.673027,-0.115044,3,1.571429,2,0.952381,1.470369,-0.202657,-0.082493,4,1.727273,2,1.267045,'Not Spots'
0,1.71961,-0.19592,4,1.714286,1,1.904762,1.528551,-0.191059,-0.061363,4,1.818182,2,1.340909,'Not Spots'
4,1.750658,-0.50363,4,2.142857,2,2.476191,1.58224,-0.168418,-0.030041,4,1.666667,1,1.354167,'Not Spots'
3,1.738513,-0.392013,4,2.142857,2,1.47619,1.652365,-0.086148,0.002623,4,1.545455,1,1.255682,'Not Spots'
3,1.753168,-0.16777,3,2.285714,2,0.571429,1.758401,0.005233,0.030727,4,1.69697,2,1.342803,'Not Spots'
2,1.884983,-0.042912,3,1.571429,2,1.619048,1.920483,0.0355,0.048455,5,1.969697,2,2.092803,'Not Spots'
2,2.16592,-0.299602,5,2.571429,2,1.619048,2.153233,-0.012687,0.047341,5,2.121212,2,2.484848,'Not Spots'
1,2.430565,0.18486,5,2.428571,2,1.619048,2.456494,0.025929,0.021845,6,2.636364,2,3.301136,'Not Spots'
5,2.859488,-0.096848,5,2,1,3.333333,2.80447,-0.055019,-0.021564,10,2.727273,2,5.267045,'Not Spots'
2,3.191132,-0.145098,10,4.428571,4,8.952381,3.143682,-0.047449,-0.064372,10,3.090909,3,5.522727,'Not Spots'
1,3.203464,0.926141,6,2.285714,2,4.238095,3.408852,0.205388,-0.089079,12,3.515152,3,8.132576,'Not Spots'
6,3.245315,0.757612,6,3.285714,3,4.571429,3.548081,0.302766,-0.090662,8,2.636364,2,4.738636,'Not Spots'
2,3.143185,1.217581,6,2.714286,2,4.571429,3.540461,0.397275,-0.077271,10,3.090909,2,6.522727,'Not Spots'
5,3.113298,0.897506,5,2.571429,3,1.952381,3.396688,0.28339,-0.058867,8,2.878788,2,4.609848,'Not Spots'
3,3.148824,0.01313,5,3.571429,3,1.285714,3.15264,0.003816,-0.034789,7,3.121212,3,2.297348,'Not Spots'
4,2.86723,-0.181027,5,3.142857,3,1.809524,2.855714,-0.011516,0.000791,5,2.636364,3,1.738636,'Not Spots'
1,2.306382,0.646116,4,2,1,2.666667,2.55787,0.251487,0.038385,6,2.515152,2,2.632576,'Not Spots'
0,1.956258,0.920037,2,1,1,0.666667,2.302532,0.346274,0.058318,6,1.878788,2,2.172348,'Not Spots'
2,1.888136,0.452609,3,1.714286,2,1.238095,2.107766,0.21963,0.056885,6,2.090909,2,2.397727,'Not Spots'
2,1.911138,-0.138639,5,2.428571,2,1.619048,1.97181,0.060672,0.047422,5,1.575758,1,1.564394,'Not Spots'
5,1.906845,-0.538732,5,2.142857,2,3.809524,1.880424,-0.026421,0.044228,5,1.818182,2,1.965909,'Not Spots'
0,1.693113,0.150752,5,2.142857,2,3.142857,1.823143,0.13003,0.049043,5,1.69697,1,2.405303,'Not Spots'
1,1.835728,-0.479061,4,2.285714,3,2.571429,1.530701,-0.305027,-0.086668,5,1.818182,1,1.715909,'Not Spots'
4,1.772631,-0.447756,4,1.857143,1,2.476191,1.576525,-0.196106,-0.050993,5,1.727273,1,1.704545,'Not Spots'
2,1.785241,-0.407174,4,2.142857,2,1.809524,1.633893,-0.151348,-0.019968,6,1.818182,1,1.840909,'Not Spots'
2,1.889174,-0.569432,4,2.428571,2,0.952381,1.716818,-0.172356,0.00419,4,1.818182,2,1.278409,'Not Spots'
3,2.014115,-0.692276,3,2.428571,2,0.285714,1.836703,-0.177412,0.023921,5,2.060606,2,1.871212,'Not Spots'
2,2.137047,-0.584559,5,2.857143,3,1.142857,2.001549,-0.135498,0.035158,5,2.030303,2,1.842803,'Not Spots'
3,2.290235,-0.175689,4,1.857143,2,1.809524,2.210284,-0.079952,0.032647,5,2.30303,2,2.467803,'Not Spots'
4,2.624407,-0.760316,5,3.857143,4,2.142857,2.443947,-0.180461,0.02333,10,2.606061,2,4.933712,'Not Spots'
4,2.686285,-0.362747,4,2.714286,3,1.238095,2.666446,-0.019839,0.022407,10,2.484848,2,5.007576,'Not Spots'
1,2.42093,1.117191,4,1.571429,1,2.952381,2.839607,0.418677,0.033056,10,2.515152,2,4.257576,'Not Spots'
1,2.372351,1.22238,6,2.142857,1,3.476191,2.938022,0.56567,0.040745,6,2.333333,2,3.166667,'Not Spots'
1,2.458634,1.160619,3,1.428571,1,0.952381,2.951713,0.493078,0.031615,11,2.484848,2,5.195076,'Not Spots'
3,2.67578,0.468748,6,2.857143,3,4.476191,2.880244,0.204464,0.010861,6,2.606061,3,2.808712,'Not Spots'
3,2.871975,-0.502321,5,3.142857,3,1.142857,2.735571,-0.136404,-0.000843,6,2.939394,3,2.746212,'Not Spots'
5,2.641135,-0.447738,5,3,3,1.666667,2.542021,-0.099114,0.010613,5,2.484848,3,2.195076,'Not Spots'
1,2.106331,0.776497,5,1.285714,1,2.904762,2.336033,0.229702,0.033076,5,2.212121,2,2.297348,'Not Spots'
0,1.919327,0.635674,5,2,2,3.333333,2.151934,0.232607,0.044805,5,1.909091,2,2.272727,'Not Spots'
3,1.95686,-0.139233,5,2,2,3.333333,2.004266,0.047406,0.044455,6,1.909091,2,2.460227,'Not Spots'
3,1.81847,0.016724,3,1.714286,2,1.238095,1.894182,0.075713,0.045507,5,1.757576,1,1.939394,'Not Spots'
1,1.675421,0.103786,5,1.857143,1,2.809524,1.817481,0.142059,0.053635,5,1.484848,1,1.945076,'Not Spots'
4,1.800904,-0.571409,4,2.428571,2,0.952381,1.663237,-0.137667,-0.004079,4,1.606061,2,1.246212,'Not Spots'
3,1.836593,-0.273199,4,2,2,2.333333,1.753225,-0.083367,0.012567,5,1.878788,2,1.609848,'Not Spots'
2,1.842866,-0.024186,3,1.857143,2,1.142857,1.863082,0.020216,0.033192,5,1.727273,2,1.892045,'Not Spots'
2,1.935026,0.128775,3,1.571429,2,0.952381,1.993397,0.058372,0.049374,7,2.090909,2,3.022727,'Not Spots'
1,2.149399,-0.309887,7,2.571429,2,5.619048,2.135009,-0.01439,0.061925,7,2.121212,2,3.234848,'Not Spots'
3,2.13241,0.021674,5,2,1,4,2.268365,0.135955,0.079774,7,2.090909,2,3.397727,'Not Spots'
0,1.91028,1.105325,3,1.285714,1,1.238095,2.37496,0.46468,0.100476,5,1.878788,2,1.859848,'Not Spots'
1,1.931679,1.000585,3,1.285714,1,0.904762,2.444731,0.513051,0.106877,6,1.909091,2,2.585227,'Not Spots'
1,2.077976,0.774075,5,1.714286,1,3.904762,2.472512,0.394536,0.087746,6,2.030303,2,2.280303,'Not Spots'
0,2.264239,0.541197,3,1.571429,2,1.619048,2.450791,0.186552,0.054335,6,2.393939,2,3.121212,'Not Spots'
2,2.474547,-0.411407,6,3,3,3.333333,2.377298,-0.097249,0.031383,6,2.363636,2,2.551136,'Not Spots'
3,2.319503,-0.412798,5,2.714286,2,2.904762,2.262029,-0.057474,0.032501,6,2.151515,2,2.382576,'Not Spots'
1,1.89819,0.640973,3,1.428571,1,0.952381,2.1297,0.23151,0.044572,5,1.969697,2,2.405303,'Not Spots'
2,1.844386,0.217411,5,1.714286,1,3.238095,2.006692,0.162305,0.047469,5,1.757576,1,2.251894,'Not Spots'
5,1.961023,-0.631171,5,2.714286,3,1.571429,1.904616,-0.056408,0.042207,5,1.727273,1,2.142045,'Not Spots'
2,1.761657,0.068359,5,1.857143,1,2.809524,1.826377,0.06472,0.042005,5,1.909091,2,2.397727,'Not Spots'
0,1.503937,0.05695,4,1.428571,1,1.952381,1.393026,-0.110911,-0.050561,4,1.424242,1,1.751894,'Not Spots'
1,1.424496,0.145109,4,1,0,2.333333,1.348864,-0.075631,-0.046759,4,1.757576,2,1.751894,'Not Spots'
0,1.426914,-0.167376,3,1.571429,1,1.285714,1.290522,-0.136392,-0.03112,4,1.454545,1,1.318182,'Not Spots'
3,1.305811,-0.245982,3,1.142857,1,1.47619,1.230874,-0.074937,-0.012689,3,1.333333,1,0.916667,'Not Spots'
0,1.165556,0.067036,3,1.285714,2,1.571429,1.183798,0.018241,-0.005474,4,1.121212,1,1.297348,'Not Spots'
2,1.232236,-0.354509,4,1.714286,2,2.904762,1.152817,-0.079419,-0.013277,4,1.212121,1,1.109848,'Not Spots'
3,1.23533,-0.404304,3,1.428571,1,0.952381,1.130382,-0.104948,-0.024201,4,1,1,1.1875,'Not Spots'
0,1.098474,0.184263,3,1.142857,1,1.809524,1.107286,0.008812,-0.028722,3,1.212121,1,0.672348,'Not Spots'
1,1.056594,0.247203,2,0.857143,1,0.47619,1.080448,0.023854,-0.03043,3,1.030303,1,0.842803,'Not Spots'
1,1.091639,0.083629,2,1,1,0.333333,1.051216,-0.040424,-0.036536,4,1.060606,1,0.808712,'Not Spots'
1,1.142984,-0.148236,4,1.285714,1,1.904762,1.017422,-0.125562,-0.047928,4,1.121212,1,1.172348,'Not Spots'
1,1.134724,-0.131503,3,0.857143,1,1.142857,0.972244,-0.16248,-0.059379,4,1.181818,1,1.403409,'Not Spots'
0,1.064466,0.025801,3,0.857143,0,1.47619,0.90651,-0.157956,-0.062765,5,1.242424,1,1.501894,'Not Spots'
0,0.982584,-0.099842,2,0.714286,0,0.904762,0.816863,-0.16572,-0.051485,5,1,1,1.25,'Not Spots'
0,0.806826,-0.08852,2,0.857143,1,0.809524,0.707287,-0.099539,-0.024918,5,0.909091,1,1.085227,'Not Spots'
0,0.56371,0.10917,2,0.428571,0,0.619048,0.591314,0.027604,0.008311,2,0.545455,0,0.443182,'Not Spots'
1,0.400442,0.062462,1,0.285714,0,0.238095,0.487175,0.086733,0.03434,2,0.30303,0,0.280303,'Not Spots'
0,0.314904,0.055237,1,0.428571,0,0.285714,0.408344,0.09344,0.044569,1,0.272727,0,0.204545,'Not Spots'
0,0.296089,0.064134,1,0.142857,0,0.142857,0.359062,0.062973,0.041105,2,0.333333,0,0.291667,'Not Spots'
0,0.338618,-0.150187,2,0.571429,0,0.619048,0.334704,-0.003914,0.033624,2,0.272727,0,0.267045,'Not Spots'
0,0.302145,-0.056358,1,0.285714,0,0.238095,0.327159,0.025015,0.030753,2,0.333333,0,0.291667,'Not Spots'
0,0.205511,0.209673,1,0.142857,0,0.142857,0.331138,0.125627,0.032615,1,0.151515,0,0.132576,'Not Spots'
0,0.174538,0.342741,0,0,0,0,0.344709,0.17017,0.033228,1,0.151515,0,0.132576,'Not Spots'
0,0.250609,0.215604,1,0.142857,0,0.142857,0.367021,0.116411,0.029653,1,0.242424,0,0.189394,'Not Spots'
1,0.359046,-0.054491,1,0.428571,0,0.285714,0.394931,0.035886,0.026803,3,0.363636,0,0.488636,'Not Spots'
1,0.357778,0.013558,1,0.285714,0,0.238095,0.424991,0.067214,0.031517,3,0.333333,0,0.416667,'Not Spots'
0,0.270188,0.319587,1,0.142857,0,0.142857,0.456651,0.186463,0.04347,3,0.242424,0,0.376894,'Not Spots'
0,0.24251,0.422738,1,0.142857,0,0.142857,0.494351,0.251841,0.054614,1,0.151515,0,0.132576,'Not Spots'
0,0.303951,0.440375,0,0,0,0,0.543801,0.23985,0.057449,3,0.363636,0,0.488636,'Not Spots'
0,0.420904,0.336413,1,0.285714,0,0.238095,0.607857,0.186953,0.051268,3,0.424242,0,0.751894,'Not Spots'
1,0.527641,0.343577,1,0.142857,0,0.142857,0.685912,0.158272,0.039025,3,0.545455,0,0.693182,'Not Spots'
0,0.661275,0.291987,1,0.285714,0,0.238095,0.773157,0.111882,0.022586,3,0.69697,0,0.905303,'Not Spots'
0,0.828602,0.062499,3,1.142857,1,1.142857,0.861291,0.032688,0.004449,3,0.818182,1,0.653409,'Not Spots'
1,0.931566,0.036312,2,0.714286,1,0.571429,0.940149,0.008583,-0.009175,3,1,1,1,'Not Spots'
2,0.996493,-0.032756,3,1,1,1.333333,1.002319,0.005826,-0.013028,3,0.969697,1,0.967803,'Not Spots'
0,1.074391,-0.170649,3,1.285714,2,1.571429,1.048923,-0.025468,-0.009254,3,1.060606,1,1.121212,'Not Spots'
0,1.391575,0.02689,4,1.571429,1,3.285714,1.348551,-0.043025,-0.022376,5,1.454545,1,2.130682,'Not Spots'
4,1.398411,-0.476051,4,1.857143,1,2.476191,1.302467,-0.095944,-0.020474,4,1.151515,1,1.632576,'Not Spots'
2,1.391469,-0.569089,4,1.857143,2,2.142857,1.251367,-0.140102,-0.014425,4,1.333333,1,1.479167,'Not Spots'
2,1.303994,-0.471808,3,2.142857,2,0.47619,1.2041,-0.099894,-0.010459,4,1.242424,1,1.501894,'Not Spots'
2,1.253021,-0.255946,4,1.428571,1,1.952381,1.169086,-0.083935,-0.017194,4,1.181818,1,1.340909,'Not Spots'
4,1.365642,-0.695808,4,1.714286,1,1.238095,1.145779,-0.219864,-0.033733,4,1.272727,1,1.517045,'Not Spots'
1,1.30733,-0.323831,4,1.571429,1,2.285714,1.126116,-0.181214,-0.048365,4,1.363636,1,1.488636,'Not Spots'
0,1.139395,0.285631,2,1,1,1,1.10193,-0.037465,-0.0543,4,1.151515,1,1.382576,'Not Spots'
2,1.136246,0.095459,2,1,1,0.666667,1.070299,-0.065947,-0.055571,5,1.212121,1,1.547348,'Not Spots'
0,1.163935,-0.041853,2,1,1,0.666667,1.032067,-0.131867,-0.057029,5,1.181818,1,1.465909,'Not Spots'
2,1.159067,-0.240154,2,1.142857,1,0.809524,0.986198,-0.172869,-0.059394,5,1.30303,1,1.592803,'Not Spots'
1,1.139227,-0.355463,3,1.428571,1,0.952381,0.929826,-0.209401,-0.061971,4,1.090909,1,1.335227,'Not Spots'
2,1.118763,-0.481793,2,1.142857,1,0.809524,0.857181,-0.261582,-0.060097,5,1.151515,1,1.445076,'Not Spots'
2,1.024556,-0.565558,5,1.428571,1,3.285714,0.76567,-0.258885,-0.046175,5,1,1,1.375,'Not Spots'
1,0.766084,-0.199992,2,0.857143,1,0.47619,0.658445,-0.107639,-0.01788,5,0.818182,1,1.153409,'Not Spots'
0,0.477522,0.209691,1,0.285714,0,0.238095,0.548013,0.070491,0.015321,2,0.515152,0,0.445076,'Not Spots'
0,0.337124,0.178016,1,0.285714,0,0.238095,0.451801,0.114678,0.03879,2,0.393939,0,0.308712,'Not Spots'
1,0.315981,-0.05634,1,0.428571,0,0.285714,0.381771,0.06579,0.045776,1,0.272727,0,0.204545,'Not Spots'
1,0.322703,-0.123651,1,0.428571,0,0.285714,0.340763,0.01806,0.040486,2,0.30303,0,0.280303,'Not Spots'
1,0.35036,-0.251065,1,0.571429,1,0.285714,0.323704,-0.026655,0.032402,2,0.363636,0,0.301136,'Not Spots'
