@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute class {Spot,NotSpot}

@data
6,9.751271,0.348094,0.30502,0.146235,-0.189309,0.39697,10.642568,0.891296,0.769538,0.194708,0.133372,0.441457,0.8403,10.54772,0.796449,-0.094848,0.081402,0.067924,0.002389,-0.146937,0.344904,9.402998,-0.348273,-1.23957,-1.144722,0.020279,0.005994,0.003143,-0.029416,0.029944,NotSpot
10,9.631663,0.92297,0.328744,0.136732,1.114982,0.549546,10.945373,1.313709,0.800765,0.24657,0.18516,0.369035,1.017946,10.602437,0.970774,-0.342936,0.080769,0.072633,0.005601,-0.159003,0.346564,9.401313,-0.23035,-1.54406,-1.201124,0.020299,0.006211,0.0033,-0.02981,0.030212,NotSpot
9,10.017804,0.896932,0.216535,0.19718,0.916287,1.281398,11.064519,1.046715,0.722372,0.272594,0.216549,0.23323,1.056396,10.585787,0.567983,-0.478732,0.084794,0.067523,0.005672,-0.157989,0.343474,9.39327,-0.624534,-1.671248,-1.192516,0.020335,0.006188,0.003365,-0.029888,0.031749,NotSpot
13,10.736733,0.66519,0.280848,0.128196,-0.512538,1.478753,10.952893,0.21616,0.581664,0.25819,0.209112,0.114362,0.957786,10.502639,-0.234095,-0.450254,0.087997,0.059423,0.002582,-0.144838,0.334606,9.378848,-1.357885,-1.574045,-1.123791,0.020379,0.005929,0.003341,-0.029648,0.034367,NotSpot
9,11.039442,0.743721,0.474312,0.037173,-1.18086,1.458437,10.677361,-0.362082,0.443648,0.223204,0.178516,0.041928,0.758404,10.366932,-0.67251,-0.310429,0.088825,0.050631,0.01611,-0.123346,0.317057,9.358154,-1.681288,-1.319206,-1.008778,0.020418,0.005463,0.003233,-0.029114,0.037664,NotSpot
9,10.730954,1.032573,0.413377,0.054666,-0.673861,1.314083,10.375309,-0.355645,0.335795,0.189795,0.160044,-0.014043,0.510856,10.199873,-0.531081,-0.175436,0.087482,0.041432,0.030055,-0.098859,0.28871,9.331782,-1.399172,-1.043527,-0.868091,0.020437,0.004833,0.003062,-0.028333,0.041262,NotSpot
8,10.211254,1.136559,0.789594,0.549572,0.896537,0.479018,10.153315,-0.05794,0.225576,0.175423,0.142786,-0.092634,0.289574,10.023713,-0.187541,-0.129601,0.084712,0.040302,0.032224,-0.076634,0.250359,9.300317,-0.910937,-0.852998,-0.723396,0.020424,0.004091,0.002839,-0.027354,0.044833,NotSpot
4,10.238032,1.018806,0.27501,0.20523,1.088585,0.460824,10.028477,-0.209556,0.164751,0.122063,0.096522,-0.190293,0.177299,9.857838,-0.380195,-0.170639,0.08133,0.044741,0.023584,-0.060172,0.205634,9.264481,-0.973552,-0.763996,-0.593357,0.020372,0.003289,0.002579,-0.02624,0.048143,NotSpot
9,10.547729,1.055115,0.909753,0.248053,-0.102691,0.454252,9.94097,-0.606759,0.140113,0.101394,0.007722,-0.249229,0.178647,9.715423,-0.832307,-0.225548,0.078058,0.04327,0.016118,-0.050906,0.160113,9.225123,-1.322606,-0.715847,-0.490299,0.02028,0.002505,0.002268,-0.025054,0.051054,NotSpot
7,10.291319,0.917997,0.749578,0.137871,0.030548,0.562611,9.817476,-0.473843,0.101204,0.075564,0.032855,-0.209624,0.221008,9.602814,-0.688505,-0.214663,0.075342,0.03722,0.010157,-0.04828,0.119607,9.182946,-1.108373,-0.63453,-0.419868,0.020151,0.002073,0.001625,-0.023849,0.053442,NotSpot
10,9.698381,0.661081,0.420014,0.077142,0.163925,0.744847,9.638482,-0.059899,0.050301,0.026082,0.004677,-0.071706,0.250282,9.519762,-0.178619,-0.11872,0.07335,0.028528,0.005818,-0.05064,0.089294,9.138894,-0.559487,-0.499588,-0.380868,0.019992,0.0018,0.000887,-0.022679,0.055268,NotSpot
8,9.019259,0.725405,0.141531,0.069006,0.514868,0.912285,9.45001,0.430751,0.068379,0.027822,0.00118,0.09738,0.222977,9.46141,0.44215,0.011399,0.072041,0.01912,0.003212,-0.056133,0.072663,9.093575,0.074315,-0.356436,-0.367835,0.019811,0.001557,0.000213,-0.02158,0.056546,NotSpot
4,9.092393,0.796566,0.446073,0.011122,1.231517,0.437386,9.381234,0.288841,0.14545,0.032561,0.009207,0.103682,0.253527,9.799695,0.707302,0.418461,0.064645,0.050419,0.025283,-0.03951,0.226931,9.320963,0.22857,-0.060271,-0.478732,0.020011,0.003395,0.001212,-0.024618,0.038514,NotSpot
8,9.562174,0.942159,0.646648,0.178439,0.47395,0.526434,9.604361,0.042187,0.203729,0.055703,0.034679,0.113347,0.237327,9.97587,0.413696,0.37151,0.070129,0.04597,0.035324,-0.059483,0.263797,9.34044,-0.221734,-0.263921,-0.63543,0.020042,0.00421,0.001673,-0.025925,0.036557,NotSpot
5,9.627269,0.835098,0.45086,0.220239,0.604477,0.524172,9.834865,0.207596,0.331847,0.079384,0.04338,0.209083,0.260471,10.148085,0.520816,0.31322,0.075451,0.045714,0.037911,-0.083255,0.292339,9.355672,-0.271597,-0.479193,-0.792413,0.020062,0.004955,0.002066,-0.027083,0.034727,NotSpot
6,9.421315,0.82225,0.083965,0.06464,0.802925,0.39781,10.074905,0.65359,0.506014,0.101613,0.059416,0.344985,0.387933,10.295937,0.874621,0.221031,0.07952,0.055344,0.028106,-0.106757,0.311414,9.365656,-0.055659,-0.709249,-0.930281,0.020077,0.005567,0.00238,-0.028024,0.033337,NotSpot
15,9.412436,0.649516,0.452869,0.270167,-0.07352,0.340232,10.316891,0.904454,0.655332,0.141887,0.086333,0.427111,0.570025,10.40086,0.988423,0.083969,0.081949,0.062475,0.019059,-0.125365,0.321826,9.369995,-0.042441,-0.946896,-1.030865,0.020097,0.005994,0.00261,-0.028701,0.032719,NotSpot
8,9.284074,0.955371,0.37291,0.280109,1.048172,0.209224,10.506742,1.222669,0.717921,0.186918,0.122137,0.408866,0.717801,10.448547,1.164474,-0.058195,0.083904,0.06457,0.013359,-0.135116,0.325489,9.368248,0.084174,-1.138494,-1.080299,0.020128,0.0062,0.002751,-0.029079,0.033138,NotSpot
6,9.475221,1.50298,0.347011,0.330732,1.519259,0.716654,10.568535,1.093314,0.674488,0.209199,0.140533,0.324756,0.775635,10.432878,0.957657,-0.135657,0.086078,0.060872,0.012854,-0.134096,0.323371,9.360174,-0.115047,-1.208361,-1.072703,0.02017,0.00617,0.002808,-0.029148,0.034626,NotSpot
12,10.116565,0.912976,0.813242,0.562298,-0.462564,1.129884,10.471094,0.354529,0.554369,0.201327,0.117575,0.235467,0.733022,10.358278,0.241714,-0.112816,0.087239,0.053798,0.017813,-0.123224,0.314553,9.345705,-0.77086,-1.125389,-1.012573,0.020214,0.005908,0.002781,-0.028904,0.037044,NotSpot
9,10.368743,1.064075,0.421673,0.366741,-1.009143,1.312449,10.264929,-0.103814,0.413566,0.178679,0.069671,0.165216,0.607305,10.237059,-0.131684,-0.02787,0.086718,0.045434,0.026404,-0.105748,0.297024,9.324974,-1.043769,-0.939955,-0.912085,0.020249,0.005445,0.002677,-0.02837,0.040059,NotSpot
13,10.261816,1.101242,0.541685,0.392078,-0.951636,1.140433,10.051741,-0.210075,0.290557,0.15279,0.042809,0.094958,0.441627,10.087876,-0.17394,0.036136,0.084701,0.036755,0.035309,-0.086147,0.269685,9.298569,-0.963247,-0.753172,-0.789308,0.020261,0.004821,0.002512,-0.027594,0.043354,NotSpot
11,10.12742,0.918511,0.781817,0.405025,-0.541719,0.436083,9.905683,-0.221738,0.181542,0.13003,0.046677,0.004835,0.302539,9.930058,-0.197362,0.024376,0.081801,0.041365,0.02827,-0.068705,0.233883,9.267086,-0.860334,-0.638597,-0.662972,0.020239,0.004088,0.002297,-0.026624,0.046629,NotSpot
14,10.263226,0.657502,0.248466,0.184173,-0.593209,0.32421,9.831435,-0.43179,0.115742,0.079409,0.055569,-0.091903,0.237443,9.780501,-0.482724,-0.050934,0.078633,0.042853,0.020406,-0.056186,0.193138,9.231238,-1.031987,-0.600197,-0.549263,0.020177,0.003295,0.002046,-0.025518,0.049663,NotSpot
13,10.526203,1.05242,0.451888,0.085002,-1.58931,0.342715,9.778838,-0.747365,0.110991,0.05361,0.014174,-0.150427,0.222291,9.650599,-0.875604,-0.128239,0.075721,0.039718,0.013576,-0.049579,0.152443,9.191855,-1.334348,-0.586983,-0.458744,0.020076,0.002498,0.001765,-0.02434,0.052321,NotSpot
15,10.363488,1.286182,0.409367,0.004149,-1.699697,0.424801,9.691748,-0.671741,0.104464,0.041872,0.013009,-0.133327,0.226831,9.545763,-0.817725,-0.145985,0.073351,0.033098,0.007986,-0.048239,0.116751,9.149676,-1.213812,-0.542071,-0.396087,0.019939,0.001796,0.001406,-0.023141,0.054475,NotSpot
14,9.874884,0.735718,0.595883,0.232335,-1.099267,0.714499,9.554158,-0.320725,0.072101,0.041025,0.013024,-0.0441,0.232594,9.465911,-0.408973,-0.088247,0.071614,0.024589,0.003707,-0.050733,0.090143,9.105654,-0.76923,-0.448504,-0.360257,0.019775,0.001379,0.000819,-0.021972,0.056086,NotSpot
7,9.590108,0.617422,0.441696,0.105039,0.070687,0.432579,9.564602,-0.025506,0.14888,0.049099,0.012761,0.08702,0.222557,9.86819,0.278082,0.303588,0.06736,0.04797,0.032681,-0.05207,0.230592,9.306248,-0.28386,-0.258354,-0.561942,0.019845,0.004287,0.00104,-0.025172,0.037526,NotSpot
8,9.519485,1.094213,0.483584,0.010346,0.620975,0.513422,9.744485,0.224999,0.222025,0.061937,0.01766,0.142429,0.189526,10.014018,0.494533,0.269533,0.07223,0.043549,0.041215,-0.069895,0.258177,9.320946,-0.19854,-0.423539,-0.693072,0.019877,0.004968,0.001422,-0.026267,0.036208,NotSpot
7,9.113093,0.87427,0.655577,0.275749,1.805596,0.434738,9.900856,0.787763,0.348318,0.072662,0.026411,0.249245,0.210891,10.138588,1.025495,0.237732,0.076569,0.048732,0.037752,-0.087549,0.277918,9.330506,0.217413,-0.57035,-0.808082,0.019905,0.005528,0.001723,-0.027156,0.035266,NotSpot
8,9.128791,0.885948,0.113095,0.044823,0.954221,0.544199,10.032688,0.903897,0.477992,0.101438,0.041747,0.334806,0.296201,10.226514,1.097723,0.193826,0.079967,0.053741,0.03226,-0.101448,0.289917,9.334538,0.205747,-0.698151,-0.891976,0.019935,0.005919,0.001939,-0.027793,0.034971,NotSpot
11,9.316622,0.708326,0.387033,0.188229,0.509522,0.62357,10.118074,0.801453,0.553742,0.130108,0.069565,0.35407,0.389371,10.265705,0.949083,0.147631,0.082472,0.054831,0.02877,-0.108532,0.29506,9.332581,0.015959,-0.785494,-0.933125,0.019972,0.006104,0.002069,-0.028145,0.035538,NotSpot
8,9.439071,1.123239,0.332813,0.061952,0.728475,0.397809,10.120031,0.680961,0.548641,0.138641,0.086654,0.323345,0.446199,10.251175,0.812104,0.131144,0.083997,0.051798,0.02836,-0.107435,0.293674,9.3244,-0.114671,-0.795631,-0.926775,0.020015,0.00607,0.002116,-0.028202,0.036995,NotSpot
10,9.499954,1.258154,0.872825,0.004755,0.380573,0.53529,10.026173,0.526218,0.474035,0.131605,0.062537,0.279893,0.447783,10.186787,0.686832,0.160614,0.084214,0.045849,0.031036,-0.099027,0.285077,9.309898,-0.190056,-0.716274,-0.876888,0.020055,0.005821,0.002082,-0.027958,0.039236,NotSpot
7,9.27934,0.904668,0.189397,0.114193,1.208259,1.111242,9.872768,0.593429,0.362574,0.115653,0.010273,0.236649,0.395303,10.0829,0.80356,0.210132,0.083041,0.038457,0.035569,-0.085929,0.268147,9.289234,0.009894,-0.583534,-0.793666,0.02008,0.005384,0.001974,-0.027438,0.041985,NotSpot
10,9.273395,0.832198,0.211755,0.199331,0.819773,1.076431,9.72656,0.453165,0.244132,0.093068,0.029964,0.181029,0.317507,9.955182,0.681787,0.228622,0.080775,0.039849,0.030733,-0.07166,0.242715,9.262959,-0.010436,-0.463601,-0.692224,0.020081,0.004797,0.001806,-0.026684,0.044982,NotSpot
9,9.582401,0.471319,0.415599,0.078619,-0.134339,0.873693,9.634378,0.051977,0.140917,0.069484,0.034166,0.105599,0.258887,9.819599,0.237198,0.185221,0.077989,0.04186,0.023321,-0.05945,0.210516,9.231672,-0.350729,-0.402706,-0.587927,0.020047,0.004105,0.00159,-0.025742,0.047961,NotSpot
6,10.052565,0.745427,0.675094,0.066104,-1.354418,0.813879,9.595974,-0.456591,0.071308,0.054501,0.009177,0.025984,0.236129,9.690237,-0.362328,0.094263,0.075192,0.04051,0.016621,-0.051303,0.174814,9.196072,-0.856493,-0.399902,-0.494165,0.019974,0.003357,0.001336,-0.024668,0.050718,NotSpot
14,10.434958,1.352948,0.881234,0.669452,-2.903634,0.664535,9.576415,-0.858542,0.067424,0.047352,0.008527,-0.028599,0.222691,9.576471,-0.858486,0.000056,0.072776,0.035895,0.010887,-0.047769,0.139889,9.156931,-1.278027,-0.419484,-0.41954,0.019865,0.002601,0.001054,-0.02352,0.053124,NotSpot
12,10.188474,1.65544,0.414203,0.073755,-2.143398,0.724044,9.536469,-0.652005,0.08655,0.056161,0.007679,-0.038068,0.205923,9.482688,-0.705786,-0.053781,0.070896,0.028932,0.006192,-0.048156,0.109774,9.115029,-1.073444,-0.421439,-0.367659,0.019721,0.001886,0.000741,-0.022348,0.055052,NotSpot
9,9.483309,1.135882,0.682095,0.258461,0.195326,0.318736,9.527487,0.044178,0.106983,0.03908,0.003266,0.064636,0.219115,9.755624,0.272315,0.228137,0.064631,0.04683,0.02844,-0.04624,0.193872,9.270855,-0.212454,-0.256632,-0.484769,0.019674,0.004308,0.000346,-0.024328,0.038025,NotSpot
7,9.539226,1.562847,0.854803,0.266346,0.441698,0.42072,9.67649,0.137264,0.135289,0.055603,0.01127,0.068415,0.177742,9.873252,0.334026,0.196762,0.068625,0.045219,0.034891,-0.058298,0.219538,9.2847,-0.254525,-0.391789,-0.588552,0.019716,0.004916,0.000703,-0.025336,0.037169,NotSpot
7,9.15231,1.5747,0.533791,0.095383,2.013107,0.441216,9.784063,0.631753,0.203687,0.068562,0.011457,0.123668,0.149089,9.973145,0.820835,0.189082,0.072498,0.042605,0.04042,-0.070313,0.23878,9.293577,0.141267,-0.490486,-0.679568,0.019754,0.005417,0.000981,-0.026152,0.036625,NotSpot
9,9.191248,1.031628,0.458273,0.00141,1.49131,0.66241,9.845729,0.654481,0.285905,0.083593,0.015417,0.186896,0.160957,10.04314,0.851892,0.197412,0.075764,0.043953,0.040021,-0.079696,0.251186,9.29711,0.105862,-0.548619,-0.746031,0.019791,0.005767,0.001179,-0.026736,0.036616,NotSpot
11,9.66878,0.526122,0.348531,0.261233,-0.438824,0.77931,9.86065,0.19187,0.346979,0.089656,0.036537,0.220786,0.199559,10.073436,0.404655,0.212786,0.078112,0.044581,0.03845,-0.084243,0.256921,9.294822,-0.373959,-0.565828,-0.778614,0.01983,0.005933,0.001292,-0.027055,0.037316,NotSpot
9,9.729744,0.849301,0.238745,0.089306,-0.699862,0.544096,9.821557,0.091813,0.364546,0.084021,0.053162,0.227363,0.23419,10.06013,0.330386,0.238573,0.079304,0.042136,0.038362,-0.083078,0.255966,9.286489,-0.443255,-0.535069,-0.773642,0.019869,0.005903,0.001327,-0.027099,0.038748,NotSpot
8,9.231947,0.622028,0.537936,0.440882,0.719082,0.636871,9.730324,0.498377,0.335915,0.081531,0.030891,0.223493,0.245924,10.006407,0.77446,0.276083,0.079229,0.039519,0.037281,-0.07699,0.247969,9.271983,0.040036,-0.458341,-0.734424,0.019899,0.005679,0.001284,-0.026862,0.04083,NotSpot
6,8.716409,1.172433,0.64595,0.291138,2.109521,0.466425,9.610029,0.89362,0.272518,0.064819,0.006754,0.214452,0.231568,9.920567,1.204158,0.310537,0.077999,0.041054,0.031034,-0.067979,0.232537,9.251485,0.535076,-0.358544,-0.669082,0.019912,0.005282,0.001171,-0.026366,0.043335,NotSpot
8,8.720959,1.171499,0.545962,0.221771,1.49569,0.307615,9.497996,0.777038,0.195482,0.037856,0.036992,0.196345,0.20446,9.815158,1.094199,0.317162,0.075938,0.04172,0.024413,-0.058631,0.210173,9.225491,0.504532,-0.272506,-0.589667,0.019899,0.004744,0.001003,-0.025647,0.046053,NotSpot
9,8.997822,0.972578,0.22744,0.096402,0.648737,0.399808,9.424467,0.426645,0.129978,0.046542,0.00989,0.16663,0.185416,9.702733,0.704911,0.278266,0.073574,0.040508,0.01813,-0.051196,0.182722,9.194603,0.196781,-0.229864,-0.50813,0.019852,0.004105,0.000793,-0.024751,0.048752,NotSpot
9,9.32641,0.883003,0.766437,0.086095,-0.202661,0.792213,9.395454,0.069044,0.088712,0.032131,0.006948,0.127791,0.182386,9.594586,0.268176,0.199132,0.071339,0.036973,0.012642,-0.047008,0.153032,9.15947,-0.166941,-0.235985,-0.435117,0.019769,0.003405,0.000553,-0.023727,0.051246,NotSpot
13,9.644017,1.200357,0.350423,0.071156,-1.479624,1.073655,9.396179,-0.247838,0.079847,0.022398,0.017903,0.084342,0.176772,9.498064,-0.145953,0.101885,0.069538,0.031414,0.008137,-0.046261,0.124581,9.120816,-0.523201,-0.275363,-0.377248,0.019651,0.002684,0.000292,-0.022628,0.053416,NotSpot
13,9.598909,0.973647,0.91894,0.065351,-0.120057,0.916323,9.619425,0.020515,0.090336,0.055887,0.014603,0.019846,0.19428,9.738574,0.139665,0.119149,0.065211,0.042875,0.027944,-0.050279,0.179969,9.247409,-0.351501,-0.372016,-0.491165,0.019576,0.004787,0.000031,-0.024331,0.037594,NotSpot
6,9.5093,1.213269,0.499268,0.060387,0.653614,0.618634,9.702549,0.193249,0.121173,0.073871,0.016038,0.031264,0.186124,9.814898,0.305598,0.11235,0.068155,0.0424,0.031856,-0.057611,0.197514,9.255391,-0.253909,-0.447158,-0.559507,0.019619,0.005232,0.00021,-0.025062,0.037386,NotSpot
14,9.516141,1.077214,0.545515,0.044215,0.487484,0.380619,9.730892,0.214751,0.154674,0.073569,0.012319,0.068786,0.209484,9.867915,0.351774,0.137023,0.07076,0.041861,0.03438,-0.063279,0.209099,9.258264,-0.257877,-0.472629,-0.609652,0.01966,0.005545,0.000378,-0.025584,0.037618,NotSpot
9,9.864893,0.745153,0.30715,0.068126,-0.984177,0.489557,9.715046,-0.149847,0.184608,0.061775,0.022998,0.099835,0.239912,9.889914,0.025021,0.174868,0.072657,0.041711,0.034846,-0.065793,0.214522,9.255551,-0.609342,-0.459495,-0.634362,0.019697,0.005699,0.000469,-0.025865,0.038425,NotSpot
14,9.850139,0.768192,0.408457,0.087661,-1.26431,0.404227,9.664685,-0.185453,0.200599,0.058103,0.028398,0.114098,0.255734,9.87791,0.027771,0.213224,0.073592,0.041976,0.033032,-0.064648,0.213704,9.247032,-0.603106,-0.417653,-0.630877,0.019729,0.00568,0.000487,-0.025896,0.03983,NotSpot
12,9.373771,0.736963,0.565754,0.025178,0.146032,0.553954,9.586273,0.212502,0.191938,0.068185,0.005274,0.118479,0.250527,9.834323,0.460552,0.24805,0.073497,0.042237,0.02926,-0.06052,0.206669,9.232556,-0.141214,-0.353717,-0.601767,0.019748,0.005487,0.000434,-0.025669,0.041768,NotSpot
7,9.082264,0.80405,0.242721,0.094402,0.952368,0.839082,9.488932,0.406668,0.162314,0.056548,0.017958,0.123724,0.227781,9.765485,0.683221,0.276553,0.072512,0.041856,0.024187,-0.054844,0.193541,9.212314,0.13005,-0.276618,-0.553171,0.019747,0.005137,0.00032,-0.025204,0.044053,NotSpot
11,9.155996,0.623495,0.613237,0.021844,0.011586,0.812051,9.388602,0.232606,0.131923,0.032966,0.024755,0.140134,0.192156,9.680927,0.524931,0.292325,0.070916,0.04016,0.018648,-0.049403,0.175214,9.18674,0.030744,-0.201862,-0.494187,0.01972,0.004655,0.000157,-0.024532,0.046515,NotSpot
7,9.089713,0.569123,0.483858,0.280846,-0.195582,0.358205,9.310028,0.220315,0.109896,0.04422,0.009544,0.16366,0.151776,9.590092,0.500379,0.280064,0.069158,0.036867,0.013353,-0.045644,0.153369,9.156421,0.066708,-0.153607,-0.433671,0.019659,0.004073,0.000038,-0.023695,0.048957,NotSpot
10,8.918645,0.745327,0.73769,0.059218,-0.066855,0.283965,9.273141,0.354496,0.081769,0.05736,0.032619,0.171748,0.125451,9.501705,0.58306,0.228564,0.067591,0.032048,0.008847,-0.044391,0.130306,9.12196,0.203315,-0.151181,-0.379745,0.019566,0.003425,0.000255,-0.022736,0.051211,NotSpot
8,9.409402,1.286113,0.473919,0.304983,0.507211,0.669235,9.557005,0.147603,0.070829,0.051127,0.000883,0.018819,0.214539,9.618204,0.208802,0.061199,0.062591,0.037493,0.021238,-0.046336,0.142859,9.21005,-0.199352,-0.346955,-0.408154,0.019453,0.004589,0.000734,-0.023308,0.037495,NotSpot
10,9.562725,1.012439,0.660879,0.384034,-0.032475,0.369438,9.625697,0.062972,0.090743,0.069876,0.006946,0.013921,0.228675,9.673837,0.111112,0.04814,0.064495,0.038114,0.023926,-0.050307,0.157895,9.216969,-0.345757,-0.408729,-0.456868,0.019499,0.004986,0.000542,-0.023943,0.037555,NotSpot
10,9.444752,0.969685,0.757348,0.060392,0.272729,0.419109,9.64427,0.199518,0.102861,0.059069,0.006889,0.036903,0.267505,9.712149,0.267397,0.067879,0.066283,0.038727,0.025813,-0.053369,0.16777,9.219059,-0.225693,-0.425211,-0.49309,0.019539,0.00527,0.000413,-0.024396,0.037975,NotSpot
10,9.512879,0.539142,0.369841,0.071736,-0.241036,0.843306,9.628155,0.115275,0.107233,0.037495,0.015625,0.054114,0.306505,9.727172,0.214293,0.099017,0.067637,0.03944,0.026352,-0.054549,0.172214,9.215837,-0.297043,-0.412318,-0.511335,0.019572,0.005416,0.000353,-0.024635,0.038861,NotSpot
11,9.524529,0.766153,0.38519,0.068764,-0.312199,0.748804,9.591168,0.066639,0.10363,0.03883,0.014917,0.049883,0.325516,9.716572,0.192042,0.125403,0.068323,0.039999,0.025237,-0.053562,0.171293,9.207096,-0.317433,-0.384072,-0.509476,0.019595,0.005412,0.000354,-0.024652,0.040234,NotSpot
13,9.442851,0.985832,0.788886,0.287399,0.090452,0.175984,9.534166,0.091315,0.093405,0.062036,0.005041,0.036411,0.315842,9.681948,0.239097,0.147781,0.068275,0.039873,0.022528,-0.05093,0.165411,9.192662,-0.250189,-0.341504,-0.489285,0.019601,0.005254,0.000417,-0.024438,0.042041,NotSpot
9,9.599364,0.885996,0.529104,0.090671,-0.447563,0.591296,9.453527,-0.145837,0.092889,0.066004,0.011103,0.037988,0.280226,9.62783,0.028465,0.174302,0.067606,0.038564,0.018579,-0.047621,0.155035,9.172741,-0.426623,-0.280787,-0.455089,0.019586,0.004954,0.000531,-0.02401,0.044129,NotSpot
13,9.744233,0.96637,0.662703,0.034282,-1.663356,0.595741,9.355284,-0.388949,0.103681,0.042921,0.011456,0.072215,0.226605,9.56106,-0.183173,0.205776,0.066514,0.035741,0.014006,-0.044779,0.141215,9.147693,-0.59654,-0.207591,-0.413367,0.019545,0.00453,0.000683,-0.023392,0.046363,NotSpot
12,9.33673,0.761426,0.338281,0.206689,-0.893017,0.597366,9.267374,-0.069356,0.107994,0.020484,0.002851,0.125626,0.162222,9.488461,0.151731,0.221087,0.065361,0.031541,0.009459,-0.043278,0.125266,9.118076,-0.218654,-0.149298,-0.370384,0.019472,0.004007,0.000857,-0.022622,0.048576,NotSpot
8,9.163721,1.113385,0.509408,0.135849,0.739827,0.518297,9.552267,0.388546,0.07265,0.058369,0.028716,0.042997,0.247213,9.555061,0.39134,0.002794,0.062113,0.031465,0.017108,-0.047756,0.123104,9.178823,0.015101,-0.373445,-0.376239,0.019391,0.004689,0.001235,-0.022846,0.037198,NotSpot
9,8.903219,1.288298,0.308866,0.039478,1.557687,0.74902,9.574283,0.671063,0.078007,0.051735,0.031717,0.057989,0.290998,9.581555,0.678336,0.007273,0.063171,0.032511,0.018638,-0.049299,0.13086,9.180068,0.276849,-0.394215,-0.401487,0.019429,0.004952,0.001152,-0.023228,0.03775,NotSpot
11,8.929159,1.240837,0.297098,0.043974,1.493962,1.056127,9.574403,0.645244,0.069108,0.038984,0.024973,0.055097,0.334829,9.591229,0.66207,0.016827,0.06403,0.033629,0.01942,-0.049821,0.133974,9.176314,0.247155,-0.398088,-0.414915,0.019455,0.005096,0.001125,-0.023427,0.03868,NotSpot
6,9.08569,1.182588,0.579353,0.156036,1.605905,1.001193,9.56079,0.475101,0.048598,0.031099,0.007548,0.025047,0.359109,9.582137,0.496448,0.021347,0.06449,0.034416,0.019054,-0.049129,0.132744,9.167365,0.081676,-0.393425,-0.414772,0.019468,0.005112,0.001148,-0.023433,0.040008,NotSpot
6,9.254867,1.1578,0.273207,0.246248,1.184758,0.576772,9.522353,0.267487,0.056684,0.039444,0.013969,-0.003271,0.35082,9.555009,0.300142,0.032656,0.064477,0.034297,0.017378,-0.047558,0.127938,9.153026,-0.101841,-0.369328,-0.401983,0.019462,0.004992,0.00122,-0.023234,0.041691,NotSpot
16,9.576232,0.697659,0.520482,0.464948,-0.642125,0.454871,9.447628,-0.128604,0.073442,0.069815,0.006308,0.00268,0.311161,9.512855,-0.063377,0.065227,0.064066,0.032851,0.014491,-0.045706,0.120258,9.133504,-0.442728,-0.314124,-0.379351,0.019434,0.004743,0.001331,-0.022847,0.043603,NotSpot
10,9.588093,2.173033,0.555807,0.004686,1.621912,1.551186,11.177732,1.589639,0.795994,0.423061,0.121477,0.251456,1.801301,10.242172,0.654079,-0.935559,0.101315,0.077921,0.010643,-0.189878,0.35071,8.812345,-0.775748,-2.365387,-1.429828,0.022063,0.005446,0.003695,-0.031204,0.04616,NotSpot
11,10.56579,3.71293,0.788604,0.266576,2.65775,2.57736,12.106132,1.540341,0.790501,0.614358,0.227891,-0.051747,2.111839,10.425165,-0.140625,-1.680966,0.109027,0.09017,0.028374,-0.227572,0.332353,8.819948,-1.745842,-3.286183,-1.605217,0.022175,0.005958,0.003913,-0.032047,0.044646,NotSpot
12,11.064682,4.646567,1.351757,0.170216,3.124595,3.102964,12.568885,1.504203,0.778037,0.690692,0.280144,-0.192799,2.219663,10.522876,-0.541806,-2.046009,0.113147,0.100086,0.034928,-0.248162,0.31223,8.821399,-2.243283,-3.747486,-1.701477,0.022237,0.006284,0.003968,-0.032489,0.043665,NotSpot
8,10.525443,3.767524,0.590023,0.009338,3.168163,2.822775,12.376089,1.850646,0.837975,0.611415,0.245913,-0.019353,2.10739,10.522013,-0.00343,-1.854076,0.113601,0.103699,0.030526,-0.247826,0.303852,8.816313,-1.70913,-3.559776,-1.7057,0.022242,0.006373,0.003881,-0.032496,0.043402,NotSpot
