@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
5,3.760823,0.352489,0.231021,0.065636,-0.037046,-0.103175,-0.583286,4.975853,38.468307,0.187105,0.469109,0.382272,0.073338,0.486367,0.143902,1,6,3.285714,3,2.904762,3.453665,-0.307158,0.179341,0.125147,0.043346,-0.00554,-0.000475,-0.000188,-0.00012,0.000071,-0.347834,0.545946,0.282989,0.016116,0.167158,0.034123,0,9,3.666667,3,4.979167,2.866894,-0.893929,-0.586771,0.026798,0.017622,0.00194,-0.000341,-0.000005,0.000001,0,-0,-0.042481,0.286425,0.075986,0.000664,0.04855,0.004668,0,12,3.515625,3,5.238971,NotSpot
4,4.415766,0.412687,0.264752,0.140876,-0.16171,0.180248,0.339425,3.170985,13.875518,0.288812,0.306631,0.206792,0.038859,0.608037,0.087677,2,7,4.142857,4,2.809524,4.118759,-0.297007,0.245268,0.068485,0.04513,-0.005788,0.000092,0.000779,-0.000392,-0.00082,-0.358883,0.295608,0.131594,0.005755,0.130117,0.027838,1,9,4.454545,4,4.630682,3.433433,-0.982332,-0.685325,0.035098,0.032447,0.003952,0.000262,-0.000011,0,-0,-0,-0.071497,0.187387,0.032986,0.00114,0.025224,0.008058,0,11,4.070313,4,5.508762,NotSpot
7,4.520301,0.513351,0.157431,0.031028,-0.120484,-0.121645,0.202932,0.508571,-40.89045,-0.639754,0.275954,0.200353,0.054535,0.61771,0.073722,2,9,5.285714,4,7.238095,4.103288,-0.417014,0.240424,0.045631,0.034038,-0.00287,0.00044,0.000505,-0.000273,-0.000446,-0.320093,0.291301,0.127568,0.002726,0.129071,0.022534,1,9,4.272727,4,5.204545,3.511802,-1.008499,-0.591485,0.035057,0.029732,0.004426,0.000234,-0.000006,0,-0,-0,-0.069215,0.175602,0.028728,0.0012,0.022622,0.008382,0,11,4.066406,4,5.348514,NotSpot
8,4.244355,0.451833,0.361393,0.090579,0.059044,-0.100426,-1.13195,2.240124,64.234138,-0.181019,0.47017,0.17717,0.077211,0.616692,0.062743,1,8,4.285714,5,7.238095,4.039983,-0.204372,0.230231,0.030602,0.007652,0.00114,0.001184,-0.000177,-0.000277,0.000274,-0.268485,0.300714,0.130391,0.001494,0.130443,0.017165,1,9,4.242424,4,4.689394,3.551098,-0.693257,-0.488885,0.03571,0.02528,0.004542,0.000218,-0.000002,0,-0,-0,-0.065531,0.171721,0.02725,0.001177,0.021563,0.008121,0,11,4.058594,4,5.231847,NotSpot
1,3.842659,0.555505,0.207048,0.085745,0.068202,0.08634,0.26982,-0.130819,-33.638199,0.848298,0.362349,0.161643,0.063023,0.607571,0.056254,1,8,3.428571,3,5.619048,3.951539,0.10888,0.220849,0.020187,0.01982,0.004307,0.00197,-0.000507,-0.000341,0.000422,-0.220481,0.319439,0.139218,0.001271,0.133498,0.01618,1,8,3.787879,4,3.484848,3.553561,-0.289098,-0.397977,0.036727,0.020358,0.004337,0.000206,0.000001,-0,-0,0,-0.061422,0.175545,0.028437,0.001068,0.022381,0.007141,0,9,3.972656,4,4.920818,NotSpot
5,3.847844,0.34832,0.181094,0.07541,-0.009174,-0.018115,0.438849,-1.543715,-5.471445,0.242637,0.245325,0.16976,0.036677,0.593414,0.066197,1,7,3.857143,4,3.476191,3.859659,0.011815,0.215449,0.042388,0.023556,0.005833,0.0019,-0.000296,-0.000097,0.000055,-0.196617,0.347274,0.15334,0.001639,0.137602,0.019758,1,8,3.787879,3,3.297348,3.521778,-0.326065,-0.337881,0.037642,0.016064,0.003833,0.00018,0.000001,-0,-0,0,-0.057539,0.185619,0.031906,0.000922,0.024615,0.005869,0,9,3.878906,4,4.883318,NotSpot
2,4.147819,0.585622,0.275675,0.092525,0.187222,0.197275,-0.545153,-12.19566,-13.538651,-0.217423,0.743297,0.477034,0.121642,0.497105,0.142148,2,7,4.428571,4,3.952381,3.56684,-0.580978,0.203739,0.141268,0.046609,0.002726,-0.001117,-0.000407,0.000229,0.000883,-0.391615,0.522411,0.267455,0.015139,0.155889,0.033196,1,11,4.363636,4,5.488636,2.860298,-1.28752,-0.706542,0.033074,0.019598,0.000763,0.000424,-0.000012,-0.000001,0,0,-0.05191,0.25468,0.059212,0.001009,0.035277,0.006434,0,11,3.519531,3,5.552558,NotSpot
7,4.493563,0.654645,0.347426,0.093313,0.039184,-0.219076,-0.596337,10.145602,31.03064,-0.400532,0.309207,0.307129,0.129016,0.537783,0.133233,1,7,4.142857,5,4.809524,3.847461,-0.646102,0.232514,0.152341,0.043627,-0.002741,-0.001944,0.000306,0.000278,0.000441,-0.428482,0.427273,0.208441,0.016656,0.148449,0.034688,0,8,4.363636,5,3.613636,3.051286,-1.442277,-0.796176,0.033531,0.029137,0.000697,0.000468,-0.000015,-0.000001,0,0,-0.063365,0.239625,0.053169,0.001033,0.033915,0.006897,0,11,3.808594,4,5.567142,NotSpot
6,4.680645,0.526049,0.181968,0.177644,-0.215305,-0.325981,-0.097453,2.847365,-9.691918,-0.521725,0.277984,0.239209,0.093501,0.570141,0.119922,2,7,5,6,3.333333,4.025435,-0.65521,0.246719,0.141709,0.047094,-0.006601,-0.001886,0.001317,0.000161,-0.000951,-0.435522,0.347381,0.163563,0.015392,0.140481,0.034588,0,9,4.515152,5,4.570076,3.209367,-1.471278,-0.816068,0.034907,0.033374,0.001812,0.000429,-0.000016,-0,0,0,-0.070093,0.22131,0.045882,0.001074,0.031671,0.007355,0,11,3.960938,4,5.629841,NotSpot
2,4.700707,0.391634,0.191614,0.140606,-0.295805,0.212138,0.239304,-8.180225,2.963988,-0.340626,0.366247,0.245184,0.057093,0.591587,0.104422,2,9,5,5,6.666667,4.107332,-0.593375,0.250971,0.113686,0.049041,-0.006312,-0.001025,0.001293,-0.000095,-0.001292,-0.413698,0.298541,0.137568,0.011451,0.13431,0.03228,0,9,4.818182,5,4.590909,3.328919,-1.371788,-0.778413,0.036451,0.033655,0.002578,0.000344,-0.000015,0,0,0,-0.072684,0.204361,0.039341,0.001166,0.02919,0.007786,0,11,4.128906,4,5.297043,NotSpot
2,4.531493,0.540878,0.529708,0.123248,-0.087761,0.293727,0.789792,-0.706783,2.414639,0.112078,0.218562,0.238915,0.047432,0.601036,0.088845,2,7,3.857143,3,3.476191,4.107366,-0.424127,0.246024,0.079654,0.042128,-0.002196,0.000103,0.000034,-0.000268,0.000015,-0.367806,0.283808,0.127804,0.006836,0.131289,0.027903,1,9,4.878788,5,4.922348,3.406702,-1.124791,-0.700664,0.036291,0.032754,0.002968,0.000246,-0.000012,0,-0,-0,-0.072013,0.192779,0.034969,0.001254,0.027251,0.008011,0,11,4.101563,4,5.50337,NotSpot
5,4.323556,0.488504,0.332534,0.156752,0.26518,-0.166874,-0.231496,5.126123,-26.493748,-0.000783,0.326301,0.210281,0.059201,0.599155,0.074952,1,8,4.142857,3,6.809524,4.046728,-0.276829,0.23607,0.047436,0.028138,0.002683,0.001008,-0.001135,-0.000138,0.001211,-0.311644,0.294517,0.130196,0.003311,0.131582,0.022386,1,9,4.181818,4,4.403409,3.442806,-0.88075,-0.603922,0.036682,0.029353,0.002998,0.000156,-0.000009,0,-0,-0,-0.069033,0.189073,0.033509,0.001227,0.026589,0.007736,0,11,4.039063,4,5.104351,NotSpot
3,4.10978,0.202974,0.087728,0.008407,0.213887,-0.155682,-0.517548,-1.521702,33.612873,0.123653,0.38768,0.192992,0.052225,0.587989,0.064422,1,7,4,4,3.666667,3.949822,-0.159958,0.226722,0.032791,0.0064,0.005565,0.00151,-0.001166,0.000055,0.000889,-0.265913,0.32102,0.141889,0.002103,0.134578,0.018601,1,8,4.060606,4,3.871212,3.438754,-0.671026,-0.511068,0.037345,0.024488,0.002702,0.000076,-0.000006,-0,-0,-0,-0.064535,0.193543,0.035043,0.00107,0.027499,0.006873,0,9,3.957031,4,4.864813,NotSpot
3,4.000839,0.392745,0.350534,0.104667,0.038477,0.099213,0.685265,-1.259019,-21.013672,0.146879,0.134415,0.203085,0.039311,0.570263,0.075311,2,5,3.714286,3,1.571429,3.833855,-0.166984,0.218764,0.043082,0.019217,0.006131,0.00153,-0.000435,-0.000005,-0.000059,-0.242629,0.359497,0.160885,0.002924,0.139461,0.021975,1,7,4.090909,4,2.397727,3.397088,-0.603751,-0.436768,0.037511,0.019473,0.002116,-0.000002,-0.000004,-0,-0,0,-0.0591,0.20466,0.039153,0.000862,0.029655,0.005707,0,9,3.710938,4,4.716115,NotSpot
1,2.875916,0.688435,0.315767,0.005242,-0.036798,0.090687,0.936673,5.904859,-11.743543,0.99896,0.853392,0.719233,0.069154,0.432608,0.141906,0,4,1.571429,1,1.619048,2.889222,0.013306,0.131266,0.058305,0.045599,0.012053,0.001447,-0.000515,-0.000328,0.000191,-0.235169,0.65383,0.35823,0.009574,0.164312,0.029507,0,8,3.090909,3,4.272727,2.516811,-0.359105,-0.372411,0.030594,0.005909,0.000285,0.000339,-0.000004,-0.000001,0,0,-0.0244,0.2652,0.063138,0.000868,0.035712,0.005735,0,11,2.921875,3,5.366422,NotSpot
2,3.545817,0.513514,0.220952,0.159918,-0.008862,0.295365,-0.909482,0.77438,24.743977,0.574548,0.928728,0.629974,0.094975,0.476282,0.144621,1,8,3,2,5.333333,3.302598,-0.243219,0.177065,0.106079,0.047108,0.007104,-0.000171,0.000312,-0.000416,-0.00023,-0.330252,0.597338,0.318375,0.012452,0.163063,0.031353,0,8,3.636364,4,4.426136,2.721581,-0.824236,-0.581017,0.031479,0.013217,0.002341,0.000537,-0.000008,-0.000001,0,0,-0.042354,0.264802,0.063556,0.000908,0.036833,0.006093,0,11,3.335938,3,5.745527,NotSpot
3,4.238424,0.360243,0.251602,0.020192,-0.172563,0.305747,0.192333,-13.602752,-6.923099,-0.128833,0.6814,0.474817,0.121832,0.514979,0.141675,2,7,4.571429,4,3.285714,3.636112,-0.602311,0.219635,0.136897,0.051531,0.000726,-0.002055,0.0012,-0.000052,-0.00075,-0.408063,0.511371,0.260856,0.015359,0.157294,0.033499,0,9,4.545455,5,5.318182,2.908115,-1.330308,-0.727997,0.0321,0.024979,0.000866,0.000599,-0.000012,-0.000001,0,0,-0.056213,0.255167,0.059793,0.000948,0.036636,0.006469,0,11,3.582031,4,5.663833,NotSpot
6,4.760358,0.540029,0.355528,0.023157,-0.290822,-0.268129,0.841867,12.026546,-12.767784,-0.8724,0.436968,0.336843,0.142048,0.545954,0.133095,0,9,4.428571,5,8.952381,3.871517,-0.888841,0.244411,0.151913,0.054584,-0.00365,-0.002898,0.001489,0.000385,-0.000924,-0.450908,0.417424,0.204272,0.017112,0.149224,0.034871,0,9,4.757576,5,5.001894,3.065377,-1.69498,-0.806139,0.032845,0.032607,0.000192,0.000545,-0.000015,-0.000001,0,0,-0.065644,0.240507,0.053806,0.001024,0.035436,0.006883,0,11,3.804688,4,5.655821,NotSpot
9,4.955198,0.81913,0.677774,0.067816,-0.11908,-0.259007,-0.313356,2.39122,4.250007,-1.429088,0.232498,0.30569,0.110952,0.566759,0.120176,2,9,5.857143,6,7.476191,4.00315,-0.952048,0.251532,0.146451,0.050515,-0.003993,-0.002162,0.000698,0.000293,-0.000194,-0.448498,0.340389,0.161806,0.016344,0.141438,0.034539,0,9,4.939394,5,4.433712,3.185751,-1.769448,-0.817399,0.036868,0.033063,0.000898,0.000412,-0.000017,-0.000001,0,0,-0.070829,0.225445,0.047723,0.001167,0.0338,0.007298,0,11,3.867188,4,5.10386,NotSpot
3,4.685128,0.624375,0.252126,0.005573,0.140942,0.144237,-0.390924,-4.570978,17.1476,-0.377821,0.552125,0.291722,0.073061,0.57607,0.104879,2,9,4.857143,4,6.476191,4.040453,-0.644675,0.247832,0.12286,0.038816,-0.001333,-0.000739,-0.000608,-0.000042,0.000809,-0.409507,0.299952,0.139371,0.012755,0.136239,0.031934,0,9,4.757576,5,5.376894,3.264101,-1.421027,-0.776352,0.03793,0.033078,0.001236,0.000244,-0.000017,-0,0,0,-0.072244,0.214339,0.043317,0.001307,0.032448,0.007546,0,11,3.964844,4,5.092877,NotSpot
7,4.478422,0.373183,0.157403,0.096026,0.242858,-0.057544,0.128356,-2.708612,-8.759768,-0.434561,0.499504,0.255116,0.054776,0.574086,0.089304,3,7,5,5,3,4.004296,-0.474126,0.240866,0.089864,0.028749,0.001361,0.000172,-0.001211,0.000096,0.000852,-0.359479,0.299436,0.136443,0.007884,0.134916,0.027251,1,9,4.515152,4,3.757576,3.29886,-1.179562,-0.705436,0.037714,0.031551,0.001217,0.000074,-0.000015,0,-0,0,-0.070483,0.210355,0.041711,0.001314,0.032052,0.00737,0,10,3.875,4,4.690196,NotSpot
0,1.375467,0.546312,0.116604,0.107932,0.114312,-0.037238,0.58804,1.144307,-17.594929,0.53764,0.876041,0.559011,0.016363,0.316125,0.12035,0,4,1.285714,0,2.904762,1.676836,0.301368,0.133403,0.068737,0.032752,0.004942,0.001722,-0.000883,-0.000052,0.000587,0.031913,0.556785,0.270962,0.004489,0.143576,0.032392,0,7,1.212121,1,2.859848,2.007541,0.632074,0.330706,0.049088,0.025585,0.00731,-0.000474,0.000003,-0,-0,-0,0.030813,0.214948,0.042274,0.001031,0.028552,0.007409,0,11,1.742188,1,3.846997,NotSpot
2,1.932883,0.336434,0.220506,0.165447,0.255497,0.008535,-0.248696,3.751863,-12.889503,0.391494,0.913373,0.662549,0.031338,0.361567,0.12495,0,5,1.285714,0,3.571429,2.098842,0.165959,0.086286,0.067912,0.03855,0.012473,0.00224,-0.001228,-0.000063,0.000973,-0.056924,0.635956,0.338104,0.005618,0.156847,0.028498,0,7,1.969697,1,3.905303,2.173152,0.240269,0.07431,0.031321,0.026849,0.005727,-0.000044,0.000002,-0.000001,-0,0,0.010199,0.246289,0.054613,0.000711,0.032663,0.005928,0,11,2.148438,2,4.424939,NotSpot
0,2.447796,0.600872,0.343374,0.169261,0.177715,0.150441,-1.456612,-10.279391,32.518948,0.774985,0.793317,0.695998,0.049073,0.406834,0.132449,0,5,2.142857,2,3.142857,2.538257,0.090461,0.107857,0.048159,0.000706,0.014691,0.001837,-0.000546,-0.0003,0.000332,-0.15531,0.66452,0.366756,0.007302,0.165338,0.027439,0,8,2.606061,2,5.058712,2.360311,-0.087485,-0.177946,0.027952,0.013805,0.003511,0.000327,0,-0.000001,-0,0,-0.010636,0.265756,0.063383,0.000731,0.036094,0.005545,0,11,2.585938,2,5.051409,NotSpot
2,3.143663,0.572295,0.210955,0.01302,-0.099053,-0.129692,0.773803,7.480602,3.15233,0.34832,0.891888,0.698829,0.066134,0.448951,0.139205,0,6,2.714286,2,3.571429,2.954187,-0.189476,0.143725,0.057377,0.055511,0.011984,0.000323,0.000585,-0.000394,-0.000813,-0.256612,0.647663,0.356436,0.00951,0.167989,0.028512,0,8,2.939394,3,3.433712,2.551158,-0.592505,-0.403029,0.028901,0.005421,0.00465,0.000574,-0.000003,-0.000002,-0,0,-0.029672,0.272877,0.067184,0.000767,0.038375,0.005629,0,11,3.023438,3,5.646507,NotSpot
6,3.897079,0.331116,0.251264,0.154078,-0.22821,-0.055382,1.45806,6.239133,-41.242657,-0.428302,0.813296,0.637176,0.097323,0.485596,0.142184,2,6,3.571429,3,2.285714,3.31462,-0.582458,0.189116,0.100159,0.059469,0.007282,-0.001689,0.001091,-0.00004,-0.001163,-0.348744,0.593102,0.317036,0.01228,0.165218,0.030664,0,8,4,4,3.875,2.730073,-1.167005,-0.584547,0.029822,0.018461,0.002773,0.000667,-0.000008,-0.000002,0,0,-0.045511,0.269702,0.066305,0.000824,0.039359,0.005887,0,11,3.253906,3,5.421553,NotSpot
2,4.485486,0.652391,0.349189,0.075776,-0.123859,0.196361,-0.240946,-11.550986,23.241861,-0.925805,0.663623,0.507681,0.158742,0.514549,0.139663,2,7,5,5,2.666667,3.594862,-0.890624,0.22576,0.131657,0.054782,0.003384,-0.002861,0.000579,0.000391,-0.000289,-0.412198,0.513144,0.263167,0.015031,0.158597,0.032862,0,9,4.727273,5,4.704545,2.884487,-1.600998,-0.710375,0.031431,0.027725,0.001705,0.000615,-0.000013,-0.000001,0,0,-0.057451,0.259851,0.062279,0.00094,0.039226,0.006266,0,11,3.511719,3.5,5.356725,NotSpot
5,4.767931,0.760617,0.469409,0.167444,0.093225,-0.058392,-0.417987,-0.182155,12.20455,-1.39747,0.610264,0.375351,0.192261,0.533896,0.131485,2,9,5.571429,6,6.285714,3.780951,-0.986979,0.242307,0.147477,0.042863,0.001118,-0.002434,-0.000338,0.00036,0.000875,-0.432647,0.427887,0.21035,0.016762,0.150499,0.03415,0,9,4.757576,5,4.626894,3.004849,-1.763081,-0.776102,0.035939,0.030346,0.001025,0.000453,-0.000017,-0.000001,0,0,-0.065259,0.247698,0.057187,0.001133,0.038441,0.006698,0,11,3.714844,4,5.255622,NotSpot
6,4.61005,0.535605,0.293962,0.042095,0.198116,-0.151516,-0.515867,6.781876,-29.656021,-0.787472,0.672226,0.311793,0.135617,0.542558,0.118798,3,6,4.714286,5,1.571429,3.873442,-0.736608,0.242752,0.144515,0.029219,-0.0004,-0.001193,-0.000749,0.000059,0.001011,-0.416485,0.361775,0.171833,0.01639,0.143672,0.03362,1,9,4.575758,4,4.626894,3.084114,-1.525935,-0.789328,0.03883,0.030859,0.000708,0.000227,-0.000019,-0.000001,0,0,-0.068982,0.237678,0.053023,0.001329,0.037649,0.007008,0,10,3.789063,4,5.116115,NotSpot
6,4.413064,0.601704,0.337226,0.186744,0.067665,-0.049132,-0.096014,-1.273168,17.7869,-0.451222,0.475415,0.269532,0.077019,0.54065,0.103497,1,7,4.857143,6,4.142857,3.883922,-0.529142,0.239445,0.123361,0.02674,-0.002297,-0.000449,-0.000337,0.000068,0.000013,-0.389545,0.33478,0.155905,0.013159,0.140475,0.030704,1,7,4.30303,4,2.280303,3.118942,-1.294122,-0.76498,0.039184,0.030359,0.000741,-0.000016,-0.000019,-0,0,0,-0.068802,0.233376,0.051246,0.001393,0.037468,0.006955,0,10,3.886719,4,5.073391,NotSpot
0,0.752077,0.505189,0.114157,0.018583,-0.056852,0.127607,-0.288805,0.422833,0.182459,0.637929,0.242253,0.216345,0.009108,0.25177,0.118947,0,1,0.285714,0,0.238095,1.145219,0.393143,0.188688,0.037877,0.029179,-0.012366,0.000329,0.000367,-0.000194,-0.000132,0.121631,0.340794,0.12803,0.00689,0.120015,0.042409,0,4,0.818182,0,1.153409,1.801131,1.049055,0.655912,0.07026,0.022015,0.009539,-0.001005,0.000004,0.000001,-0,-0,0.057783,0.161928,0.024819,0.003299,0.023368,0.011866,0,7,1.097656,1,1.962975,NotSpot
0,1.090331,0.648483,0.120552,0.056734,-0.031163,0.175346,0.844789,-2.563124,-29.335897,0.712301,0.609491,0.405061,0.015361,0.286843,0.112455,0,2,0.571429,0,0.952381,1.418958,0.328627,0.156993,0.057125,0.03492,-0.002606,0.001159,-0.000174,-0.000092,-0.000078,0.064948,0.477615,0.213113,0.004105,0.134589,0.034383,0,5,1.212121,1,2.109848,1.889338,0.799006,0.470379,0.057313,0.022742,0.008437,-0.000625,0.000004,0,-0,-0,0.043007,0.199697,0.037095,0.001581,0.027165,0.009249,0,8,1.386719,1,2.700843,NotSpot
0,1.660674,0.343029,0.147013,0.146241,0.180547,0.010908,-0.757721,0.080052,47.460529,0.342256,0.916175,0.562345,0.028184,0.329899,0.112403,0,5,1.428571,1,3.285714,1.772959,0.112285,0.108442,0.074352,0.0462,0.007293,0.001521,-0.000549,-0.00001,0.000265,-0.01211,0.580049,0.292277,0.004389,0.149919,0.028388,0,6,1.666667,1,3.104167,2.021766,0.361092,0.248807,0.041052,0.023572,0.007053,-0.000186,0.000004,-0,-0,-0,0.024533,0.235578,0.050523,0.000756,0.031802,0.007005,0,8,1.722656,1,3.471798,NotSpot
5,2.326763,0.307651,0.136,0.005491,0.174233,-0.15045,-0.159512,3.0058,-15.766479,-0.438161,0.966405,0.650344,0.051598,0.374151,0.118159,0,6,2.571429,3,6.619048,2.162038,-0.164725,0.089102,0.059464,0.052334,0.013649,0.001325,-0.000255,-0.000046,0.000119,-0.096231,0.641379,0.346799,0.005484,0.16199,0.025477,0,6,2.212121,2,3.297348,2.183015,-0.143748,0.020977,0.024485,0.023833,0.00529,0.000219,0.000004,-0.000001,-0,0,0.004638,0.261875,0.061835,0.000595,0.036096,0.005706,0,9,2.125,2,4.27451,NotSpot
3,2.879187,0.585314,0.325025,0.240565,0.00825,-0.083468,1.10175,-2.130902,-43.461575,-0.500854,0.880283,0.712137,0.066535,0.415305,0.126537,1,5,3,3,2.333333,2.547694,-0.331493,0.110853,0.0642,0.002928,0.015661,0.00049,0.000231,-0.000059,-0.00035,-0.17798,0.664097,0.368935,0.006951,0.168798,0.025311,0,6,2.848485,3,3.195076,2.355419,-0.523767,-0.192274,0.025527,0.009656,0.001225,0.000512,0.000001,-0.000002,-0,0,-0.014646,0.276438,0.06891,0.000612,0.039432,0.005258,0,9,2.511719,2,5.050843,NotSpot
3,3.377421,0.485123,0.417317,0.345102,0.005178,-0.100044,-0.901905,0.376902,58.516071,-0.557338,0.923917,0.756855,0.078606,0.450417,0.133906,3,6,3.714286,3,1.238095,2.902907,-0.474514,0.145041,0.059985,0.049259,0.014738,-0.000731,0.000041,0.00007,-0.000204,-0.254284,0.650374,0.359103,0.008901,0.169865,0.026934,0,7,3.454545,3,3.068182,2.522791,-0.85463,-0.380116,0.026912,0.010106,0.005262,0.000646,-0.000003,-0.000002,-0,0,-0.031757,0.280191,0.071235,0.00068,0.041528,0.005296,0,9,2.925781,3,5.316039,NotSpot
4,3.84821,0.684254,0.310726,0.204673,0.049659,-0.111859,-0.131773,-0.041013,-16.180323,-0.790307,0.919272,0.703386,0.131078,0.477331,0.137303,2,7,4.285714,4,4.238095,3.206724,-0.641486,0.184255,0.093659,0.041279,0.011938,-0.001605,-0.000683,0.000218,0.000443,-0.319193,0.60235,0.32333,0.011231,0.166004,0.029334,0,8,3.787879,3,4.172348,2.671336,-1.176874,-0.535388,0.029463,0.020136,0.003916,0.000616,-0.000008,-0.000002,0,0,-0.045683,0.275966,0.06974,0.000825,0.042429,0.005599,0,9,3.132813,3,5.401899,NotSpot
6,4.152276,0.71032,0.172097,0.07452,0.071134,0.002091,0.653049,1.807855,-33.149319,-0.807897,0.801066,0.529633,0.173105,0.494677,0.135093,1,6,4.285714,5,3.238095,3.442216,-0.71006,0.213629,0.123009,0.025784,0.007285,-0.001582,-0.000915,0.000204,0.000638,-0.362423,0.530301,0.273334,0.013684,0.159097,0.031635,1,9,4.272727,4,4.017045,2.789797,-1.362479,-0.652419,0.03427,0.024714,0.00318,0.000449,-0.000013,-0.000001,0,0,-0.055805,0.267658,0.066234,0.001056,0.042487,0.006028,0,9,3.375,3,5.082353,NotSpot
5,4.163486,0.456765,0.373366,0.245874,-0.01618,0.114626,-0.533677,-1.113577,48.67001,-0.329274,0.583975,0.353214,0.15031,0.502015,0.127113,3,6,4.428571,4,1.619048,3.598802,-0.564684,0.225819,0.14011,0.017436,0.001197,-0.000999,-0.000229,0.000036,0.000114,-0.383365,0.455269,0.224794,0.015761,0.151832,0.032917,1,9,4.060606,4,3.433712,2.869362,-1.294124,-0.729441,0.038457,0.026136,0.002841,0.000193,-0.000018,-0.000001,0,0,-0.061752,0.259508,0.062746,0.001296,0.042248,0.006387,0,10,3.574219,4,5.249372,NotSpot
0,0.661785,0.24254,0.118808,0.033388,-0.024527,0.119146,0.068857,-1.799185,-16.728235,0.32796,0.085472,0.056229,0.019598,0.227834,0.124394,0,2,0.571429,0,0.619048,0.938726,0.276941,0.196443,0.033108,0.016308,-0.019173,-0.000608,0.000306,-0.000078,0.00032,0.147027,0.1679,0.035959,0.031442,0.111935,0.048005,0,4,0.666667,0,0.854167,1.734236,1.072451,0.79551,0.078562,0.019699,0.010859,-0.001316,0.000005,0.000002,0,-0,0.069723,0.144413,0.019788,0.005228,0.025066,0.012699,0,5,0.816406,0,1.130867,NotSpot
0,0.692231,0.319391,0.131364,0.051687,-0.118051,0.09988,0.16015,-1.634635,7.872128,0.399068,0.150501,0.129334,0.010568,0.227358,0.116729,0,2,0.428571,0,0.619048,0.996003,0.303772,0.186254,0.036541,0.019883,-0.01767,-0.000155,0.000556,0.000005,-0.000133,0.12983,0.259725,0.083889,0.010841,0.110787,0.045618,0,3,0.848485,1,0.882576,1.719674,1.027443,0.723671,0.073962,0.019399,0.010411,-0.001148,0.000004,0.000002,-0,-0,0.064973,0.151959,0.021772,0.004398,0.022274,0.014132,0,7,0.945313,1,1.667586,NotSpot
0,0.947285,0.528111,0.1903,0.032435,-0.109663,0.073405,-0.021658,-0.294364,12.612522,0.370246,0.454037,0.287664,0.019351,0.253672,0.105611,0,3,0.857143,0,1.47619,1.181426,0.234141,0.166369,0.047984,0.032654,-0.010556,0.000199,0.000599,0.000061,-0.000475,0.085731,0.393457,0.15542,0.004391,0.122741,0.037073,0,4,0.848485,1,1.070076,1.766102,0.818817,0.584677,0.063758,0.019399,0.009546,-0.000815,0.000004,0.000001,-0,-0,0.053905,0.18396,0.03201,0.002329,0.02545,0.011452,0,7,1.121094,1,2.075475,NotSpot
