@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
4,4.480469,1.623882,1.058648,0.855077,0.023849,0.230576,1.010905,-1.71799,5.313203,-0.289843,1.956934,1.774956,0.542877,0.396178,0.327329,0,8,4.142857,4,7.809524,3.804466,-0.676004,0.209469,0.194723,0.052668,0.013277,-0.001042,-0.001193,-0.000355,0.000245,-0.351524,0.455199,0.118817,0.028822,0.035048,0.032651,0,22,4.969697,3,22.780304,2.92751,-1.55296,-0.876956,0.032329,0.026721,0.018081,0.000062,-0.000035,-0,0,0,-0.077131,0.083325,0.007567,0.000698,0.010141,0.004113,0,22,3.914397,3,12.180143,Spot
6,4.885715,1.330371,0.9251,0.866008,-0.198399,0.119882,0.237031,-7.277099,13.496131,-1.389463,1.938941,1.755176,0.687192,0.392203,0.339343,3,12,6.285714,6,8.904762,3.929754,-0.955961,0.234119,0.193575,0.001669,-0.009126,0.002949,0.000971,-0.001386,0.000076,-0.426024,0.517119,0.155145,0.035426,0.050404,0.039171,0,18,4.727273,4,13.267045,2.763817,-2.121898,-1.165937,0.040188,0.032666,0.028398,-0.000427,-0.000036,-0,0,-0,-0.101252,0.132516,0.017713,0.001416,0.016048,0.006127,0,22,4.093385,3,11.678745,Spot
12,7.071307,2.70618,1.65146,0.007975,-0.304714,-0.322774,1.114389,1.604183,-52.670582,-4.349665,2.501349,2.247022,1.659761,0.472117,0.395543,6,18,9.571428,9,18.285715,4.399698,-2.671609,0.33408,0.264395,0.183673,-0.010307,-0.004302,0.001543,0.000112,-0.000836,-0.782148,0.432645,0.119791,0.058457,0.049991,0.043334,1,20,7.151515,6,24.820076,2.857582,-4.213725,-1.542116,0.040434,0.034092,0.031113,-0.00037,-0.000053,-0,0,-0,-0.105639,0.109249,0.01276,0.001434,0.013777,0.00628,0,22,4.346303,3,12.758512,Spot
18,9.067005,3.815909,2.338916,1.697777,-0.251853,-0.366591,-0.402195,12.368512,53.650074,-7.852601,1.684565,2.735137,2.202685,0.521829,0.431225,7,20,12.571428,12,29.952381,4.68515,-4.381855,0.405891,0.3452,0.286855,-0.005969,-0.011095,0.001015,0.001816,-0.001242,-1.037946,0.205331,0.079554,0.076029,0.049714,0.044919,1,22,9.212121,8,32.672348,2.919539,-6.147466,-1.765611,0.039557,0.034662,0.031282,-0.000278,-0.000063,-0,0,-0,-0.105501,0.089242,0.009172,0.001367,0.011891,0.006221,0,22,4.214008,3,13.231365,Spot
16,9.33261,4.220102,3.147934,1.408004,0.003125,-0.260016,0.006852,-8.172345,-4.16161,-8.77604,0.956784,2.999634,2.196455,0.527938,0.43607,7,22,14.142858,15,28.476191,4.665225,-4.667386,0.413085,0.376052,0.244778,0.00227,-0.012519,-0.000628,0.002482,-0.000162,-1.033914,0.204151,0.07812,0.065846,0.047931,0.043641,2,22,9.848485,8,33.945076,2.949467,-6.383143,-1.715757,0.037799,0.033831,0.028907,-0.000172,-0.000064,-0,0,-0,-0.100537,0.077624,0.007275,0.001218,0.010604,0.005926,0,22,4.151751,3,12.996413,Spot
13,7.43283,3.165612,1.926709,0.565174,0.298497,-0.409247,0.513968,-5.110787,-43.648098,-5.657495,2.693165,2.581153,1.985719,0.48879,0.407384,5,17,11,13,25,4.357815,-3.075015,0.350884,0.301617,0.121164,0.009597,-0.007499,-0.002131,0.001278,0.001488,-0.773665,0.410963,0.10222,0.060457,0.043783,0.039776,0,22,7.424242,5,38.189392,2.950056,-4.482774,-1.407759,0.035532,0.031604,0.024263,-0.000072,-0.000055,-0,0,0,-0.0914,0.076487,0.006845,0.001028,0.009931,0.00544,0,22,4.217899,3,12.639834,Spot
5,4.823999,1.523882,1.443227,0.710048,0.431612,0.040399,-1.287101,8.119946,36.016464,-0.629392,2.277657,1.99474,0.895412,0.415155,0.351242,2,13,4.428571,3,15.619047,3.903865,-0.920134,0.248356,0.204456,0.026699,0.011653,-0.000088,-0.001971,-0.000933,0.001757,-0.426113,0.468695,0.124773,0.036556,0.037756,0.03396,0,17,4.909091,3,20.835228,2.925914,-1.898085,-0.977951,0.032913,0.028364,0.018255,0.000008,-0.000039,-0,0,0,-0.079531,0.082089,0.007329,0.000834,0.009714,0.004872,0,22,3.941634,3,12.203611,Spot
8,4.663011,1.043887,0.870867,0.808755,0.057302,-0.221645,-0.629664,9.397479,-24.86076,-0.635735,1.724662,1.587526,0.563217,0.389348,0.324381,1,8,4.285714,4,6.238095,3.873116,-0.789895,0.238838,0.187484,0.004678,-0.00027,0.001034,0.000029,-0.000391,0.000379,-0.421644,0.52471,0.165659,0.035363,0.05624,0.036501,1,12,4.636364,4,7.363636,2.719226,-1.943785,-1.15389,0.039158,0.032291,0.027932,-0.000417,-0.000037,-0,0,0,-0.099382,0.14405,0.020506,0.001335,0.016971,0.00592,0,22,3.992218,3,11.476501,Spot
6,6.430299,1.663322,1.301084,0.629875,0.037133,-0.059392,-2.106119,-3.943518,87.830002,-2.334531,2.536438,2.252767,1.204061,0.46581,0.379416,5,12,7.571429,7,5.619048,4.316061,-2.114239,0.32997,0.258342,0.155404,-0.005066,-0.00435,0.000469,0.000323,0.000185,-0.743716,0.466776,0.13917,0.05501,0.055465,0.04031,1,20,6.848485,6,22.945076,2.814996,-3.615303,-1.501065,0.039956,0.033508,0.030751,-0.000396,-0.000051,-0,0,-0,-0.104216,0.122708,0.015564,0.001381,0.014936,0.006132,0,22,4.2607,3,12.904426,Spot
7,7.933301,2.150254,1.51672,0.845261,-0.382592,0.265876,2.248326,-1.746058,-54.830036,-4.512235,2.844313,3.017495,1.530048,0.513057,0.415467,1,19,9.428572,7,43.619049,4.565767,-3.367534,0.370734,0.31899,0.262184,-0.008332,-0.008701,0.000975,0.000982,-0.000955,-0.951908,0.356036,0.120677,0.060993,0.054383,0.042008,1,21,8.69697,7,29.530304,2.879351,-5.053949,-1.686416,0.039675,0.034437,0.03018,-0.000335,-0.00006,-0,0,-0,-0.104292,0.103913,0.011742,0.00137,0.013105,0.006206,0,22,4.214008,3,12.895428,Spot
8,7.935336,2.630642,1.586783,0.970643,-0.452254,0.259767,3.044956,-14.430463,-104.654915,-5.188067,2.990932,3.384619,1.845627,0.517561,0.42251,2,21,10.714286,8,40.57143,4.516973,-3.418362,0.356827,0.317597,0.235635,-0.006941,-0.00887,0.000779,0.001236,-0.001218,-0.91006,0.402399,0.132377,0.059554,0.051747,0.041208,1,22,8.666667,7,42.916668,2.91201,-5.023326,-1.604964,0.03819,0.03418,0.027038,-0.00025,-0.00006,-0,0,-0,-0.099408,0.091745,0.009415,0.001293,0.01165,0.006124,0,22,4.214008,3,13.036053,Spot
13,6.17992,2.423997,0.621152,0.236279,0.114999,-0.5661,-2.883425,20.250208,143.47049,-2.80887,3.144339,3.048048,1.577689,0.477653,0.39739,1,13,6.571429,6,24.952381,4.205315,-1.974605,0.320804,0.241896,0.084187,-0.00145,-0.004559,-0.000314,0.00054,0.000259,-0.646887,0.504691,0.148723,0.050748,0.046888,0.037977,0,21,6.121212,4,30.609848,2.915615,-3.264306,-1.289701,0.035733,0.032615,0.021974,-0.000156,-0.000051,0,0,-0,-0.090323,0.08778,0.008457,0.001148,0.010651,0.005867,0,22,4.143969,3,12.647161,Spot
2,4.070812,1.953236,1.016611,0.087614,0.413191,-0.036991,-0.845171,-4.143365,-20.049555,0.849011,1.988927,1.987128,0.739582,0.403994,0.345363,0,13,3.714286,2,20.238094,3.778194,-0.292619,0.242223,0.168459,0.074966,0.003841,0.000998,-0.00122,-0.000819,0.001584,-0.335716,0.48788,0.141105,0.033991,0.040196,0.032892,0,17,4.121212,3,14.609848,2.894828,-1.175984,-0.883366,0.032827,0.029896,0.015861,-0.000066,-0.000035,0,0,-0,-0.078584,0.089508,0.008412,0.000962,0.010094,0.005445,0,22,3.910506,3,12.198991,Spot
0,3.200889,1.161033,0.308318,0.226503,0.243907,0.506292,0.821385,-6.58507,-76.37236,1.242848,0.534772,0.766351,0.211482,0.314837,0.277814,0,5,2.142857,2,2.476191,3.385931,0.185042,0.15983,0.136957,0.106273,0.00514,0.004027,-0.000914,-0.001437,0.001058,-0.129145,0.373848,0.102482,0.017826,0.032779,0.026864,0,13,3.575758,3,5.376894,2.855822,-0.345067,-0.530109,0.029915,0.026394,0.009909,0.000017,-0.000017,-0,-0,0,-0.066217,0.092962,0.008786,0.000768,0.009904,0.004916,0,22,3.459144,3,9.178988,Spot
1,5.4164,1.639415,1.261282,0.621311,0.024029,0.203522,-0.836722,-3.861551,10.455548,-0.243178,2.408478,2.709364,0.7798,0.468293,0.36683,1,7,4.714286,6,5.904762,4.128853,-1.287547,0.277628,0.233802,0.100798,-0.00781,-0.00222,0.000033,-0.000459,0.000598,-0.612229,0.558116,0.186846,0.041941,0.057913,0.037109,1,21,5.848485,5,26.132576,2.802759,-2.613641,-1.326094,0.03775,0.032475,0.027373,-0.000378,-0.000046,-0,0,-0,-0.097598,0.127033,0.016412,0.001226,0.015166,0.005789,0,22,4.128405,3,12.659229,Spot
2,5.081944,1.404591,1.062507,0.398199,-0.341029,0.247598,-0.805853,0.598118,83.283112,-0.056116,2.904095,3.217864,0.848179,0.471396,0.374233,1,12,4.285714,2,17.571428,4.058481,-1.023463,0.261802,0.18179,0.09499,-0.01435,-0.001107,0.001574,-0.000768,-0.000742,-0.538583,0.592614,0.199922,0.040128,0.05425,0.03668,0,21,5.515152,4,28.695076,2.839798,-2.242145,-1.218683,0.037156,0.032666,0.023461,-0.000325,-0.000045,0,0,-0,-0.093283,0.114575,0.013574,0.001192,0.013702,0.005801,0,22,4.089494,3,12.933366,Spot
1,3.902719,1.956484,0.76853,0.168358,-0.288459,0.192109,1.004278,-3.282734,-73.85804,1.356312,2.40431,2.727975,0.65683,0.434807,0.353363,0,13,2.857143,1,20.476191,3.795259,-0.10746,0.226269,0.141572,0.036161,-0.012998,0.000387,0.00188,-0.000489,-0.001314,-0.33168,0.583141,0.193302,0.032227,0.048738,0.034063,0,21,4.060606,2,21.371212,2.849097,-1.053622,-0.946162,0.035418,0.031552,0.018103,-0.000246,-0.000037,0,0,-0,-0.085074,0.107088,0.011813,0.001109,0.012468,0.005705,0,22,4.003891,3,12.761703,Spot
0,2.97736,1.904303,0.427921,0.359436,-0.062397,-0.009753,0.953564,3.901759,-29.249624,1.972788,1.011217,1.474613,0.325045,0.367905,0.308593,0,3,1.428571,1,0.952381,3.469048,0.491688,0.176432,0.148827,0.104704,-0.006041,0.001334,0.000589,0.000027,-0.000454,-0.13231,0.478945,0.150431,0.021741,0.041645,0.029749,0,13,2.878788,3,5.984848,2.835083,-0.142278,-0.633965,0.032816,0.029552,0.012181,-0.00015,-0.000025,0,0,-0,-0.074549,0.103415,0.010852,0.000986,0.011518,0.005494,0,22,3.712062,3,12.252706,Spot
13,5.445837,2.084812,1.63183,0.558776,0.1798,-0.770572,-0.069543,9.56254,-26.57571,-4.275418,1.217981,0.78376,0.621883,0.201814,0.19058,4,13,7.571429,4,20.285715,3.464874,-1.980963,0.21306,0.183066,0.054019,0.007843,-0.00675,-0.000555,0.002217,0.000299,-0.450145,0.304678,0.071431,0.023077,0.059998,0.020338,0,14,5.212121,4,15.422348,2.4558,-2.990037,-1.009074,0.031992,0.028223,0.023339,0.000567,-0.000033,-0,0,0,-0.083555,0.165283,0.027479,0.000722,0.023128,0.003755,0,14,3.400778,3,6.397343,Spot
4,4.930878,1.253987,0.64601,0.30338,-0.187744,-0.05132,1.336189,-10.100312,-3.524548,-2.203376,1.817494,1.094169,0.450441,0.217927,0.187241,3,13,6.857143,4,17.476191,3.517062,-1.413816,0.197181,0.172331,0.069603,0.001582,-0.004158,0.000306,0.000854,-0.000905,-0.439115,0.324159,0.07399,0.02279,0.059108,0.02127,0,14,4.969697,4,15.967803,2.480043,-2.450835,-1.037019,0.033109,0.028789,0.02407,0.000344,-0.000033,0,0,-0,-0.085968,0.159799,0.025927,0.000758,0.022486,0.003881,0,14,3.490272,3,6.649319,Spot
11,5.792902,1.95431,1.82617,0.348777,-0.0303,-0.426739,-0.343236,-9.426058,27.551355,-4.129257,1.093453,0.87344,0.62087,0.216269,0.199919,2,14,9,11,22,3.667873,-2.125029,0.23492,0.214903,0.088998,0.00328,-0.006576,-0.000273,0.001558,-0.000109,-0.538821,0.229427,0.04885,0.026623,0.056101,0.021343,0,14,5.666667,4,16.604166,2.537211,-3.255691,-1.130662,0.034112,0.027652,0.025021,0.000442,-0.000035,0,0,-0,-0.086786,0.148803,0.022888,0.000697,0.021004,0.003769,0,14,3.51751,3,6.969419,Spot
12,5.857635,2.244838,1.082874,0.015604,-0.284115,-0.644739,1.314356,18.56284,-17.31926,-3.343316,1.053023,1.04388,0.563631,0.233869,0.198924,0,12,6.714286,6,24.904762,3.777323,-2.080311,0.248868,0.221764,0.124765,-0.002659,-0.006148,0.000492,0.001134,-0.001321,-0.595398,0.184215,0.043759,0.028068,0.055292,0.022665,0,14,5.818182,4,16.09091,2.561448,-3.296187,-1.215876,0.034839,0.028934,0.025656,0.000288,-0.000038,0,0,-0,-0.089429,0.142041,0.021145,0.000765,0.020171,0.003981,0,14,3.638132,3,6.880259,Spot
6,5.066356,1.080119,0.668578,0.3518,-0.08972,0.107872,0.871568,2.056687,-24.332125,-1.396898,1.657196,1.195791,0.385021,0.235052,0.187946,0,12,5.428571,4,15.952381,3.701397,-1.364959,0.217021,0.167718,0.128878,-0.006407,-0.002629,0.000502,-0.000257,-0.000717,-0.513617,0.278369,0.060923,0.025312,0.055096,0.022479,0,13,5.363636,4,13.988636,2.555941,-2.510414,-1.145456,0.034801,0.028605,0.02552,0.000149,-0.000036,0,0,-0,-0.088927,0.141967,0.021082,0.000759,0.020014,0.004014,0,14,3.669261,3,7.105028,Spot
0,5.612685,1.547558,0.641958,0.606122,0.078898,0.459394,-1.240379,-17.375414,7.942056,-1.511722,1.272604,1.084121,0.420958,0.23755,0.198472,0,12,6.428571,6,22.619047,3.856417,-1.756268,0.259907,0.218755,0.140774,-0.004478,-0.004898,-0.000149,0.000267,0.000123,-0.619437,0.09496,0.034434,0.02834,0.051761,0.022579,0,14,6.212121,6,13.609848,2.614636,-2.998049,-1.241781,0.035155,0.028073,0.025799,0.000237,-0.000037,0.000001,0,-0,-0.089028,0.128286,0.017689,0.000733,0.018136,0.003986,0,14,3.700389,3,7.007539,Spot
9,5.936195,2.20207,0.97077,0.052344,0.123382,-0.311239,0.037063,0.786321,0.205637,-3.225184,0.557529,1.023374,0.43356,0.238418,0.1901,0,13,7.428571,8,16.619047,3.834748,-2.101447,0.26133,0.213395,0.137793,-0.006053,-0.005444,-0.000172,0.001024,0.000249,-0.612518,0.130678,0.038635,0.027296,0.051701,0.022639,0,13,6.030303,6,11.967803,2.609032,-3.327163,-1.225716,0.035012,0.028351,0.025507,0.000189,-0.000037,0,0,-0,-0.088869,0.128118,0.017605,0.000744,0.01794,0.004066,0,14,3.696498,3,6.946589,Spot
8,5.117637,0.878308,0.825088,0.581921,0.080767,-0.514342,0.553421,11.694124,-27.157324,-2.285317,1.592108,0.979525,0.316487,0.223465,0.172123,0,11,6,6,15,3.636272,-1.481364,0.208031,0.181912,0.080686,-0.005279,-0.003335,-0.000014,0.000767,0.000102,-0.470629,0.275304,0.055888,0.022771,0.051848,0.02131,0,13,4.848485,4,11.507576,2.574643,-2.542993,-1.061629,0.034551,0.026837,0.024403,0.00015,-0.00003,0,0,-0,-0.085791,0.134938,0.019134,0.000681,0.01848,0.003958,0,14,3.645914,3,6.901477,Spot
10,5.773869,1.86968,0.866988,0.596082,0.222817,-0.407575,-1.075221,5.909265,23.49135,-3.33275,0.98348,0.95008,0.345573,0.22763,0.180805,3,11,7.285714,6,7.904762,3.766597,-2.007272,0.242647,0.203936,0.11335,-0.00308,-0.005657,-0.000726,0.001183,0.001014,-0.559934,0.178962,0.032723,0.027383,0.048484,0.021267,0,13,5.787879,6,11.859848,2.634753,-3.139116,-1.131844,0.034516,0.027218,0.023497,0.000245,-0.000032,0,0,-0,-0.085231,0.120156,0.015608,0.000699,0.016335,0.004033,0,14,3.653697,3,6.711637,Spot
11,5.504289,1.789359,1.265131,0.700786,-0.167501,-0.728643,1.451558,1.33196,-38.711323,-3.755276,1.113694,0.740109,0.42587,0.213646,0.165692,3,11,8.142858,8,8.476191,3.623281,-1.881008,0.221491,0.190397,0.064706,-0.002431,-0.006008,0.000317,0.001762,-0.000781,-0.476594,0.238372,0.041957,0.021588,0.048531,0.020211,0,13,5.333333,5,10.416667,2.601453,-2.902836,-1.021828,0.034133,0.026671,0.022128,0.000289,-0.000027,0,0,-0,-0.082933,0.126639,0.016991,0.000665,0.016886,0.00395,0,14,3.529183,3,6.562622,Spot
11,4.868427,1.54496,1.095481,0.142864,-0.052408,0.00599,-0.80023,2.223947,55.987148,-2.783305,1.216131,0.510954,0.479546,0.192761,0.150335,2,11,6.285714,5,13.904762,3.453514,-1.414914,0.19636,0.154948,0.015119,0.002568,-0.005358,0.000164,0.001061,-0.000401,-0.366428,0.26857,0.0467,0.020678,0.04515,0.017878,0,11,4.909091,4,8.335227,2.603986,-2.264441,-0.849527,0.033328,0.025377,0.018777,0.000431,-0.000019,0,0,-0,-0.077483,0.123332,0.016012,0.000625,0.015768,0.00389,0,13,3.36965,3,5.804232,Spot
5,3.960446,1.076285,0.797523,0.447639,0.119323,0.222916,-0.682109,-7.41287,-9.541298,-1.426169,0.949529,0.393581,0.283781,0.164908,0.129447,2,11,5.285714,5,8.904762,3.204714,-0.755732,0.155997,0.103595,0.045608,0.008234,-0.002665,-0.000435,0.000008,0.000357,-0.213984,0.270046,0.049806,0.014148,0.041637,0.014822,0,11,4.030303,4,7.530303,2.585773,-1.374673,-0.618942,0.03233,0.023336,0.015001,0.000568,-0.000009,-0,0,0,-0.070667,0.123553,0.01584,0.000574,0.015089,0.003797,0,13,3.210117,3,5.252553,Spot
2,3.263755,0.99081,0.583098,0.34449,-0.093434,-0.11315,-0.088203,-4.066182,-8.544031,0.063222,1.037779,0.897507,0.275149,0.295194,0.228666,2,5,3.428571,3,2.285714,3.177607,-0.086149,0.153238,0.106254,0.102176,-0.004889,0.001331,0.000852,0.000276,-0.000242,-0.157316,0.358335,0.077166,0.018325,0.048423,0.033896,0,7,3.242424,3,3.939394,2.455082,-0.808673,-0.722525,0.031824,0.025366,0.019831,0.000352,-0.000017,-0,-0,-0,-0.07702,0.139993,0.0199,0.000852,0.017142,0.003374,0,19,3.361868,3,7.216197,Spot
5,3.681797,1.001384,0.895062,0.432608,-0.197236,0.058502,0.761358,4.768531,-7.00864,-0.326286,1.519097,1.252576,0.428438,0.328875,0.245831,0,7,3.571429,3,5.285714,3.246841,-0.434956,0.205979,0.13992,0.064701,-0.001881,0.002915,0.00107,-0.000879,-0.000414,-0.281198,0.399416,0.095958,0.028315,0.0601,0.035512,0,11,3.69697,3,5.280303,2.356969,-1.324828,-0.889873,0.0318,0.023518,0.020854,0.0002,-0.000024,-0,-0,-0,-0.076172,0.155017,0.023612,0.000826,0.018076,0.00329,0,19,3.420233,3,7.838339,Spot
3,3.471591,1.259529,0.530751,0.323824,0.0081,0.286041,-1.119095,-3.378532,37.541092,0.404953,1.718462,1.42728,0.380656,0.345739,0.244558,1,8,3.285714,2,5.904762,3.129035,-0.342556,0.230676,0.145238,0.052926,0.005234,0.002992,0.000225,-0.001296,0.000129,-0.322988,0.456369,0.143211,0.027872,0.071305,0.034834,0,19,3.636364,3,12.426136,2.233647,-1.237944,-0.895388,0.030405,0.021392,0.016461,-0.000033,-0.000027,-0,0,0,-0.068258,0.168832,0.02704,0.000704,0.01854,0.003176,0,19,3.307393,3,7.682484,Spot
2,2.798124,1.24016,0.163293,0.036365,0.135172,-0.040388,0.427349,5.164837,-26.983427,1.113233,1.387142,1.246829,0.260295,0.34343,0.224464,0,4,1.857143,2,2.476191,2.797079,-0.001045,0.189139,0.119241,0.062677,0.010769,0.001542,-0.000705,-0.000695,0.000377,-0.245703,0.531732,0.204358,0.019383,0.079192,0.032635,0,8,2.727273,2,4.079545,2.092908,-0.705216,-0.70417,0.028485,0.020915,0.004504,-0.000323,-0.000026,-0,0,0,-0.053903,0.175927,0.028629,0.000565,0.018288,0.003176,0,19,2.945525,2,7.645458,Spot
3,2.229094,0.873766,0.485071,0.07343,0.044646,0.089817,1.066126,-2.401361,-28.187435,0.462125,0.801049,0.816725,0.162589,0.322814,0.190519,1,3,2,2,0.666667,2.323469,0.094375,0.116051,0.090054,0.072466,0.00965,-0.000506,-0.000696,0.000277,-0.000084,-0.098464,0.551166,0.227369,0.010846,0.081845,0.029802,0,7,2.393939,2,3.496212,1.947739,-0.281356,-0.37573,0.026101,0.019937,0.010629,-0.00063,-0.00002,-0,0,0,-0.035409,0.172438,0.027292,0.000494,0.017238,0.003431,0,19,2.521401,2,7.117704,Spot
5,4.318355,1.21341,1.118067,0.754913,-0.265534,-0.150507,0.516711,-2.688874,6.132314,-0.659569,1.817503,1.597053,0.572675,0.354267,0.263293,2,7,4.714286,5,2.904762,3.514665,-0.803689,0.217698,0.15985,0.019482,-0.002935,-0.000848,0.001317,-0.000172,-0.0012,-0.397031,0.396696,0.081654,0.029313,0.051664,0.038834,0,13,4.363636,3,8.863636,2.484116,-1.834239,-1.030549,0.033821,0.025478,0.023359,0.000483,-0.000029,-0,0,-0,-0.082658,0.134161,0.018492,0.000944,0.016374,0.003654,0,19,3.587549,3,8.11047,Spot
7,5.54137,1.877487,1.330693,0.471515,-0.230028,0.189958,0.906309,1.610944,-28.862469,-2.736666,2.259537,1.759978,0.999093,0.394616,0.28259,3,11,6.571429,7,6.619048,3.641375,-1.899995,0.283472,0.210849,0.106775,-0.002041,-0.003004,0.001107,0.000325,-0.000658,-0.601095,0.382304,0.08771,0.04632,0.064623,0.040065,0,19,5.909091,5,17.210228,2.385374,-3.155996,-1.256,0.033757,0.024514,0.023353,0.000329,-0.000038,-0,0,-0,-0.081624,0.149745,0.02216,0.000915,0.017247,0.003571,0,19,3.564202,3,8.309339,Spot
8,5.527232,1.502146,1.432498,0.077934,0.091049,0.090011,-0.797409,-2.378575,4.494311,-2.856711,2.492284,1.880571,0.964928,0.412883,0.279891,3,19,7.142857,6,31.142857,3.506276,-2.020956,0.310148,0.221435,0.107934,0.001881,-0.003726,-0.000002,0.000575,0.000824,-0.639517,0.457687,0.150003,0.044172,0.076424,0.039092,0,19,5.818182,5,20.40341,2.261422,-3.26581,-1.244854,0.032391,0.024699,0.015959,0.000092,-0.000042,-0,0,-0,-0.073049,0.16384,0.025485,0.000787,0.017645,0.003462,0,19,3.377432,3,8.259333,Spot
4,4.287071,1.18544,0.896844,0.84875,0.23322,-0.108182,-1.201134,-0.338876,41.436085,-1.137346,2.135119,1.82547,0.690627,0.40636,0.255283,2,8,4.714286,4,4.571429,3.093829,-1.193243,0.254829,0.181468,0.045819,0.005099,-0.002517,-0.000815,0.000311,0.001158,-0.482116,0.589246,0.237111,0.031824,0.084437,0.036407,0,19,4.333333,4,14.104167,2.120752,-2.16632,-0.973077,0.030557,0.024145,0.003091,-0.000201,-0.000038,0,0,0,-0.057793,0.170459,0.026844,0.000648,0.017337,0.003461,0,19,3.132296,2,8.54493,Spot
3,2.925558,0.807665,0.765279,0.333972,0.055617,0.030122,0.740445,-1.890483,-25.748293,-0.376358,1.417324,1.364169,0.342809,0.377356,0.214811,1,6,3.428571,3,2.952381,2.518038,-0.40752,0.167384,0.122401,0.06148,0.004463,-0.000602,-0.000676,-0.000153,0.000094,-0.228305,0.624636,0.269099,0.018618,0.086906,0.032827,0,8,2.878788,3,4.297348,1.977094,-0.948464,-0.540944,0.02824,0.02304,0.012801,-0.000512,-0.000028,0,0,0,-0.038479,0.165678,0.025207,0.00058,0.016258,0.003722,0,19,2.634241,2,7.982885,Spot
6,5.478811,1.568325,0.644258,0.5203,-0.135991,0.092218,0.505581,8.754541,4.472057,-1.692284,2.444096,2.000588,0.830853,0.396006,0.283709,0,11,5.285714,5,11.571428,3.777332,-1.701479,0.259438,0.203646,0.164549,0.002234,-0.003562,0.000509,-0.000277,-0.000811,-0.627633,0.33261,0.069759,0.036119,0.056434,0.041176,0,19,5.787879,5,18.609848,2.488743,-2.990068,-1.288589,0.035589,0.026313,0.023906,0.000572,-0.000037,0,0,-0,-0.085808,0.13314,0.018262,0.001049,0.016185,0.003966,0,19,3.754864,3,8.28733,Spot
11,7.383787,2.782895,1.725297,1.528348,0.088955,-0.171295,-1.439442,-11.205257,34.211704,-6.036541,1.919669,1.893846,1.427212,0.442301,0.3035,6,19,11.428572,11,21.285715,3.929063,-3.454724,0.35251,0.285756,0.241863,0.000828,-0.008399,0.000181,0.001599,-0.000127,-0.880129,0.198318,0.068365,0.058752,0.07018,0.042152,0,19,7.454545,6,20.755682,2.388062,-4.995725,-1.541001,0.035154,0.026477,0.022451,0.00042,-0.000048,0,0,-0,-0.084082,0.14885,0.021867,0.001003,0.016945,0.003856,0,19,3.684825,3,8.30262,Spot
