@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
5,3.380398,0.573395,0.471447,0.069037,-0.118139,-0.114789,1.401061,6.81229,-47.305912,-0.975805,1.149863,0.907195,0.094106,0.46832,0.110863,0,6,3.428571,4,3.952381,2.81941,-0.560987,0.125542,0.037709,0.032921,-0.012585,-0.001012,0.000323,0.000413,-0.000326,-0.196172,0.710745,0.42624,0.008835,0.214211,0.025449,0,9,3.424242,3,5.939394,2.759521,-0.620876,-0.059889,0.017781,0.015529,0.005388,-0.000205,0.000008,0.000002,-0,-0,0.00764,0.313958,0.089566,0.000263,0.053434,0.004592,0,10,2.84375,2,5.473529,NotSpot
4,4.026772,0.665117,0.445588,0.173577,0.009917,-0.186517,-0.443333,-2.159456,14.748557,-1.284283,0.907894,0.766036,0.110513,0.509837,0.110646,3,7,4.857143,5,1.809524,3.23097,-0.795802,0.145747,0.091449,0.042399,-0.011331,-0.002181,-0.000108,0.000591,0.000189,-0.279596,0.685276,0.413587,0.009579,0.220933,0.02448,0,10,4.030303,4,4.717803,2.997822,-1.02895,-0.233148,0.017809,0.01199,0.002049,-0.000392,0.000006,0.000002,0,-0,-0.007868,0.315829,0.090627,0.000317,0.054144,0.003945,0,10,3.074219,3,5.378784,NotSpot
5,4.30204,0.485748,0.37368,0.176389,0.123054,-0.077658,-1.123191,3.837189,33.89566,-1.035817,0.805269,0.609791,0.078496,0.550403,0.107193,3,6,4.428571,5,1.285714,3.563428,-0.738612,0.166389,0.095867,0.04535,-0.007159,-0.00219,-0.000501,0.000279,0.000483,-0.307606,0.642605,0.382946,0.008015,0.222446,0.023172,1,10,4.333333,4,5.541667,3.225193,-1.076847,-0.338235,0.019327,0.010317,0.008935,-0.000466,0.000003,0.000001,0,-0,-0.020709,0.310434,0.087776,0.000351,0.053282,0.003535,0,10,3.53125,3,5.59902,NotSpot
3,4.219324,0.427277,0.419363,0.151499,0.051556,-0.055767,-0.187977,-1.442533,-13.826096,-0.143585,0.549088,0.461042,0.048933,0.591363,0.101686,2,9,4.428571,4,5.285714,3.820892,-0.398432,0.182943,0.078254,0.033487,-0.0015,-0.001269,-0.000501,-0.000066,0.000205,-0.294684,0.598229,0.347198,0.005656,0.22028,0.021488,1,10,4.212121,5,4.734848,3.435248,-0.784076,-0.385644,0.020748,0.016557,0.006734,-0.000429,0.000001,0.000001,0,0,-0.030571,0.299665,0.082086,0.00037,0.051099,0.003373,0,10,3.789063,4,5.610233,NotSpot
0,0.784713,0.309284,0.136473,0.024202,0,0.171126,0,-6.165869,0,0.148609,0.084783,0.033654,0.012584,0.21288,0.067849,0,2,1,1,0.4,0.860298,0.075585,0.068603,0.024755,0.008064,0,-0.00097,0,0.000052,0,0.085294,0.132718,0.02951,0.003502,0.109018,0.023439,0,3,0.956522,1,0.770751,1.645311,0.860598,0.785013,0.057779,0.020391,0.015645,-0,-0.000005,0,0,0,0.093814,0.163208,0.027417,0.001336,0.033088,0.006403,0,4,0.730263,0,0.90027,NotSpot
1,0.723445,0.235918,0.093593,0.020161,-0.019552,0.070576,-0.116673,3.42397,8.953376,0.162485,0.12455,0.035832,0.023582,0.223904,0.069277,0,1,0.285714,0,0.238095,0.896052,0.172607,0.108806,0.011081,0.010833,0.003873,-0.000578,0.000021,0.000042,-0.00006,0.109054,0.168499,0.045733,0.004084,0.11438,0.023207,0,4,0.8125,1,0.866935,1.677566,0.954121,0.781514,0.057026,0.018434,0.015347,0.000166,-0.000004,-0,0,-0,0.090807,0.175137,0.030468,0.001741,0.034114,0.006388,0,6,0.817259,1,1.068476,NotSpot
1,0.616368,0.270445,0.020334,0.005847,0.033567,-0.077673,0.142431,1.867759,-10.821809,0.296626,0.11543,0.115961,0.02186,0.254708,0.073687,0,1,0.714286,1,0.238095,1.020673,0.404305,0.166524,0.02137,0.006504,0.005922,0.00045,-0.000072,-0.000017,0.000061,0.151657,0.273099,0.099421,0.003443,0.129256,0.022678,0,2,0.454545,0,0.443182,1.772238,1.155869,0.751565,0.054326,0.014564,0.013163,0.000269,-0.000001,-0,0,-0,0.082054,0.204555,0.04029,0.001487,0.037068,0.00626,0,9,1.034188,1,1.809985,NotSpot
0,0.687569,0.567272,0.16572,0.044109,0.091015,0.021207,-0.227011,-1.414884,3.552732,0.688882,0.338245,0.34758,0.014314,0.299216,0.081083,0,2,0.428571,0,0.619048,1.262981,0.575412,0.189541,0.037067,0.004683,0.004544,0.001572,-0.000056,-0.000164,0.000243,0.157157,0.422336,0.187828,0.003054,0.150387,0.022276,0,3,0.666667,0,0.854167,1.922245,1.234676,0.659265,0.048978,0.013121,0.00642,0.000266,0.000004,-0,-0,-0,0.068518,0.240085,0.054372,0.000893,0.041489,0.005901,0,9,1.309804,1,2.639864,NotSpot
0,1.183037,0.70179,0.115973,0.09807,-0.003522,0.145412,-0.322088,-4.489834,15.682303,0.719693,0.872527,0.681506,0.020185,0.349695,0.09056,0,3,1,0,2,1.627155,0.444118,0.156818,0.059653,0.000188,0.000012,0.00193,0.000183,-0.000275,-0.000016,0.096977,0.568465,0.291033,0.003871,0.173462,0.022406,0,9,1.272727,1,3.142045,2.117716,0.934679,0.490561,0.040948,0.011186,0.000542,0.000154,0.000007,0.000001,-0,-0,0.051593,0.273162,0.069202,0.000497,0.046539,0.005331,0,9,1.632813,1,3.268566,NotSpot
3,2.104569,0.376041,0.253033,0.14865,-0.182224,-0.015014,1.003647,1.514935,-22.100809,-0.271659,1.304729,0.910148,0.048399,0.399756,0.100194,0,9,2.285714,1,9.904762,2.077267,-0.027303,0.087988,0.08271,0.006027,-0.005293,0.001065,0.000247,-0.000134,-0.000416,-0.011305,0.669248,0.376765,0.005878,0.194378,0.023073,0,9,2.090909,1,5.522727,2.345957,0.241388,0.268691,0.031147,0.008523,0.006701,-0.000036,0.000008,0.000001,-0,-0,0.032969,0.298845,0.081923,0.000275,0.051234,0.004678,0,9,2.039063,2,4.272978,NotSpot
9,3.079535,0.709567,0.619743,0.252014,-0.02448,-0.267122,0.223445,6.285779,-7.664448,-1.581323,1.213026,0.926539,0.085836,0.446283,0.10755,0,9,4,3,12,2.557525,-0.52201,0.117443,0.01114,0.002554,-0.009272,-0.000476,-0.000083,0.000181,-0.000044,-0.131137,0.709785,0.421054,0.008478,0.210258,0.023859,0,9,2.909091,3,5.147727,2.593531,-0.486004,0.036006,0.021587,0.011552,0.004389,-0.000247,0.000008,0.000002,-0,-0,0.014423,0.314907,0.090475,0.000197,0.054732,0.004083,0,10,2.542969,2,5.386382,NotSpot
6,3.717313,0.920841,0.455124,0.044056,0.153693,-0.074721,-1.29013,-4.706416,25.407867,-1.420021,0.929684,0.835474,0.107103,0.489324,0.110745,1,9,4.857143,5,6.476191,3.012427,-0.704886,0.143569,0.073313,0.016876,-0.011339,-0.001691,-0.000294,0.000373,0.00056,-0.233758,0.699065,0.421618,0.010411,0.219897,0.024256,0,9,3.787879,4,5.047348,2.846682,-0.870631,-0.165745,0.015018,0.014756,0.00222,-0.000414,0.000006,0.000002,0,-0,-0.002482,0.321036,0.09393,0.000254,0.056514,0.003635,0,10,2.933594,3,5.481847,NotSpot
6,4.181092,0.846775,0.218586,0.12239,-0.062305,0.00045,-0.158622,2.26704,10.923789,-1.187751,0.870399,0.720042,0.10102,0.530327,0.109324,1,6,4.428571,5,2.952381,3.401064,-0.780028,0.167985,0.106352,0.023206,-0.011002,-0.00202,-0.000039,0.000328,0.000234,-0.297542,0.657414,0.393619,0.010236,0.223634,0.023914,1,10,4.333333,4,5.229167,3.094291,-1.086802,-0.306774,0.017446,0.010766,0.009985,-0.000492,0.000003,0.000002,0,-0,-0.016665,0.318314,0.092523,0.000309,0.056424,0.003359,0,10,3.332031,3,5.579519,NotSpot
5,4.405764,0.576016,0.366967,0.128886,-0.146847,0.009066,0.922923,-6.727368,-47.48737,-1.071868,0.824709,0.572882,0.074414,0.570938,0.104206,2,10,5.714286,5,8.571428,3.70451,-0.701254,0.189001,0.094801,0.026701,-0.007543,-0.00147,0.000205,0.000113,-0.00041,-0.310502,0.607688,0.356073,0.007787,0.222861,0.022723,1,10,4.333333,4,5.979167,3.326521,-1.079243,-0.377989,0.019942,0.015675,0.008117,-0.000461,0.000001,0.000001,0,-0,-0.0275,0.308775,0.087347,0.000346,0.054619,0.003229,0,10,3.613281,3,5.422411,NotSpot
9,4.287925,0.406414,0.39073,0.180362,0.003852,-0.047783,-0.315223,10.831012,36.861217,-0.196046,0.601121,0.420853,0.060665,0.612364,0.097201,1,9,3.714286,3,8.238095,3.934514,-0.353411,0.199446,0.071384,0.020755,-0.00183,-0.000433,0.000093,-0.000127,-0.000352,-0.291584,0.563362,0.320275,0.004971,0.219432,0.020807,1,10,4.333333,5,4.854167,3.537768,-0.750158,-0.396747,0.023324,0.017684,0.005985,-0.000335,-0,0,0,0,-0.035023,0.294841,0.079885,0.000374,0.051466,0.003202,0,10,3.875,4,5.341177,NotSpot
2,0.75492,0.136453,0.068113,0.028856,0,-0.094974,0,6.567584,0,0.039484,0.087928,0.028947,0.01256,0.234298,0.059453,0,2,0.666667,0.5,0.666667,0.866447,0.111527,0.097487,0.014124,0.008755,0,-0.000331,0,-0.000087,0,0.102856,0.146098,0.037403,0.004256,0.121145,0.01585,0,2,0.608696,1,0.43083,1.654772,0.899852,0.788325,0.062725,0.01804,0.00891,0,-0.000002,0,0,0,0.089674,0.166445,0.02864,0.001489,0.035257,0.004631,0,4,0.756579,0,0.874129,NotSpot
0,0.728442,0.095975,0.092281,0.086479,-0.007464,0.036853,-0.137101,-3.569954,0.938037,0.090174,0.074038,0.041814,0.024896,0.245373,0.06195,0,2,1,1,0.666667,0.916946,0.188505,0.130991,0.012664,0.000288,0.003655,-0.000063,-0.000186,0.000003,-0.000105,0.118615,0.196256,0.058989,0.004467,0.126533,0.01605,0,3,0.75,1,0.580645,1.689857,0.961415,0.77291,0.060991,0.017199,0.008104,0.000042,-0.000001,-0,0,0,0.086293,0.179996,0.032192,0.001877,0.036393,0.004632,0,6,0.852792,1,1.218015,NotSpot
1,0.727345,0.329167,0.139058,0.021764,0.052007,-0.042992,0.095947,-2.185935,4.006278,0.211872,0.136422,0.17521,0.019836,0.27615,0.069074,0,2,0.857143,1,0.47619,1.081168,0.353823,0.177007,0.029745,0.008434,0.005481,0.000604,-0.000323,0.000035,0.000166,0.138828,0.322266,0.125278,0.00347,0.14135,0.016735,0,2,0.575758,0,0.439394,1.792341,1.064997,0.711173,0.055884,0.015084,0.005565,0.000045,0.000001,-0,-0,0,0.076533,0.212598,0.043394,0.001451,0.039613,0.00457,0,7,1.07265,1,1.758648,NotSpot
2,0.93819,0.680964,0.095829,0.027037,0.113877,-0.012836,0.042391,2.333321,-13.133956,0.612172,0.545101,0.469846,0.017608,0.320218,0.079693,0,2,0.571429,0,0.619048,1.3761,0.43791,0.180589,0.051683,0.014493,0.004217,0.001171,-0.000115,-0.000162,0.000345,0.114412,0.479296,0.224593,0.003525,0.162017,0.018037,0,6,0.909091,1,1.710227,1.953973,1.015782,0.577873,0.047777,0.012412,0.001468,-0.000013,0.000004,0,-0,0,0.061657,0.250517,0.058942,0.000731,0.044314,0.004361,0,9,1.372549,1,2.872472,NotSpot
0,1.552565,0.599048,0.126282,0.055831,-0.009716,0.210078,-0.397598,2.334861,18.233574,0.669498,1.090868,0.785654,0.028339,0.369715,0.091794,0,2,0.857143,1,0.809524,1.787503,0.234939,0.128656,0.079193,0.018286,0.000452,0.000963,0.000321,-0.000197,-0.000133,0.031178,0.61483,0.327794,0.005194,0.183922,0.019878,0,7,1.606061,1,3.183712,2.162953,0.610389,0.37545,0.037613,0.009306,0.003458,-0.000129,0.000006,0.000001,-0,-0,0.043461,0.284132,0.0746,0.000337,0.049521,0.004026,0,9,1.757813,1,3.776409,NotSpot
2,2.472238,0.351063,0.190783,0.176717,-0.223182,0.029594,0.926084,-1.467075,-21.305357,-0.336997,1.215935,0.900192,0.059067,0.418485,0.10272,0,4,2.428571,3,1.619048,2.263583,-0.208655,0.109232,0.045337,0.017188,-0.003806,-0.000065,0.000268,0.000126,-0.000508,-0.081083,0.692817,0.400482,0.007878,0.202875,0.021878,0,9,2.666667,2,5.166667,2.404568,-0.06767,0.140985,0.027105,0.008242,0.00516,-0.000277,0.000006,0.000001,-0,-0,0.024022,0.30841,0.087118,0.000188,0.054161,0.003663,0,9,2.132813,2,4.42935,NotSpot
3,3.241305,0.729153,0.407313,0.18256,-0.044524,-0.257821,-0.269126,-1.858642,17.084538,-0.953906,0.923023,0.848132,0.08406,0.46388,0.109737,2,9,4.142857,3,5.476191,2.742666,-0.498639,0.135565,0.037457,0.012938,-0.007373,-0.00118,-0.000362,0.000312,0.000089,-0.185961,0.709736,0.425668,0.010404,0.216206,0.023507,0,9,3,3,5.125,2.663576,-0.577729,-0.07909,0.018647,0.0122,0.001053,-0.000413,0.000005,0.000002,0,-0,0.005394,0.321601,0.094453,0.000189,0.057353,0.003368,0,10,2.730469,2,5.538833,NotSpot
4,3.736428,0.835186,0.176719,0.049491,0.118392,-0.008478,-0.89141,-0.669142,0.158989,-0.608976,0.865436,0.78782,0.085477,0.50625,0.111272,2,6,4,4,2,3.174472,-0.561957,0.159601,0.095099,0.009945,-0.010106,-0.001744,-0.000587,0.000144,0.000621,-0.264644,0.681871,0.410031,0.01136,0.223158,0.024279,0,9,3.757576,4,5.126894,2.924999,-0.811429,-0.249472,0.015103,0.013311,0.008982,-0.000491,0.000002,0.000002,0,-0,-0.010773,0.324122,0.096041,0.000257,0.058596,0.003196,0,10,3.15625,3,5.85,NotSpot
5,4.206642,0.670981,0.279585,0.172791,-0.107527,-0.037059,0.519876,5.428182,-15.65147,-0.777775,0.902673,0.696222,0.08116,0.546954,0.107645,2,7,4.285714,4,3.571429,3.527942,-0.6787,0.186901,0.109116,0.008408,-0.010932,-0.0016,0.000019,0.000031,0.000041,-0.304425,0.630509,0.372799,0.009935,0.224593,0.023904,0,10,4.181818,4,6.215909,3.177109,-1.029533,-0.350832,0.018054,0.015351,0.009938,-0.000483,-0,0.000002,0,-0,-0.023467,0.31781,0.092641,0.000325,0.057802,0.003145,0,10,3.414063,3,5.600429,NotSpot
2,4.40537,0.810947,0.25591,0.19577,-0.165347,0.09394,0.311845,-3.491208,29.882772,-0.750807,0.672796,0.52428,0.077542,0.587398,0.100489,2,10,4.714286,5,7.904762,3.793418,-0.611953,0.20465,0.087357,0.005489,-0.008184,-0.000739,0.000547,0.000042,-0.000552,-0.297496,0.576883,0.332266,0.006755,0.222314,0.022372,1,10,4.575758,5,5.876894,3.410293,-0.995077,-0.383124,0.022887,0.01688,0.007458,-0.000381,-0.000001,0.000001,0,-0,-0.032309,0.305328,0.085806,0.000388,0.055221,0.003181,0,10,3.714844,3,5.694838,NotSpot
2,4.179789,0.536633,0.425599,0.281791,0.075651,0.154806,0.392391,-6.35964,-40.970821,0.392825,0.423121,0.360999,0.076354,0.628655,0.091996,1,9,3.714286,2,7.904762,3.988837,-0.190952,0.210238,0.05593,0.001035,-0.002418,0.000468,0.00039,-0.000092,-0.000194,-0.265133,0.533354,0.297979,0.003739,0.218363,0.019945,1,10,4.515152,5,6.257576,3.619731,-0.560058,-0.369106,0.025796,0.017226,0.00537,-0.000205,-0.000001,0,0,0,-0.037652,0.28945,0.077275,0.000435,0.051319,0.003275,0,10,4.007813,4,5.623468,NotSpot
1,0.718087,0.10215,0.040875,0.039314,0,-0.049437,0,-0.937987,0,0.10371,0.099995,0.024065,0.015497,0.251453,0.058232,0,2,0.666667,0.5,0.666667,0.880762,0.162675,0.126273,0.010232,0.006969,0,0.000172,0,-0.000175,0,0.12301,0.15552,0.045258,0.005122,0.130611,0.013089,0,2,0.652174,1,0.509881,1.675441,0.957354,0.794679,0.066076,0.018045,0.001104,0,0.000001,0,-0,0,0.085225,0.170486,0.030035,0.001626,0.037007,0.00387,0,4,0.736842,1,0.777971,NotSpot
1,0.739755,0.161531,0.090976,0.007718,-0.012731,-0.062373,0.222231,1.101447,-8.721254,0.078272,0.119701,0.057683,0.021293,0.262416,0.061347,0,1,0.714286,1,0.238095,0.945875,0.20612,0.151045,0.016372,0.005937,0.002857,0.000285,-0.000242,-0.00002,0.00005,0.128737,0.220503,0.071698,0.005022,0.135955,0.013547,0,2,0.65625,1,0.490927,1.712478,0.972723,0.766603,0.06377,0.017403,0.000409,-0.000049,0.000002,-0,-0,0,0.081581,0.184874,0.033879,0.002025,0.038198,0.003876,0,6,0.898477,1,1.285559,NotSpot
1,0.857383,0.396266,0.187836,0.001986,0.033242,-0.072035,-0.184526,0.723753,4.348524,0.206444,0.268167,0.230616,0.019925,0.292779,0.070011,0,1,0.714286,1,0.238095,1.148272,0.290889,0.181763,0.038504,0.020728,0.004348,0.000504,-0.000268,0.000151,0.00017,0.122531,0.363812,0.148462,0.003771,0.150552,0.014895,0,3,0.848485,1,0.632576,1.820219,0.962836,0.671947,0.057165,0.015586,0.00162,-0.000111,0.000003,-0,-0,0,0.071131,0.219046,0.045895,0.001515,0.041548,0.003837,0,7,1.179487,1,2.173655,NotSpot
0,1.261165,0.681873,0.2473,0.085737,0.034291,0.02961,-0.132124,-1.039532,6.708211,0.348836,0.72471,0.549975,0.027635,0.336041,0.082354,0,3,1.142857,1,1.142857,1.491195,0.230031,0.167795,0.066978,0.03471,0.003707,0.000505,0.000035,0.000051,0.000016,0.066106,0.522711,0.254595,0.004326,0.170613,0.017,0,6,1.212121,1,1.734848,1.989632,0.728467,0.498437,0.047196,0.012809,0.004648,-0.000194,0.000005,0,-0,0,0.055358,0.257918,0.062247,0.000717,0.046372,0.003687,0,9,1.478431,1,3.211147,NotSpot
1,2.021501,0.370342,0.198247,0.161015,-0.0323,0.170808,0.118858,-1.030407,-11.241707,0.011079,1.151423,0.81083,0.043419,0.384485,0.095555,0,6,1.857143,1,4.476191,1.941839,-0.079661,0.102866,0.098977,0.042684,0.001273,0.000019,0.00031,-0.000051,-0.00029,-0.038795,0.644965,0.353876,0.006837,0.191356,0.01955,0,7,2.242424,2,3.564394,2.207451,0.18595,0.265612,0.035532,0.009021,0.008182,-0.000291,0.000005,0.000001,0,0,0.03637,0.291261,0.078191,0.000303,0.051611,0.003452,0,9,1.8125,1,3.870588,NotSpot
3,2.832107,0.442933,0.120035,0.013723,-0.057774,0.103679,-0.157408,-0.692025,15.576385,-0.576691,1.03593,0.842392,0.065282,0.432287,0.106353,1,7,3.428571,3,4.285714,2.434798,-0.397309,0.128103,0.040133,0.015988,-0.0021,-0.00072,0.00008,0.00004,-0.000142,-0.152248,0.703139,0.413167,0.009923,0.208594,0.022047,0,7,2.757576,3,3.626894,2.457482,-0.374625,0.022684,0.024664,0.01162,0.003489,-0.000382,0.000004,0.000001,0,-0,0.016533,0.314022,0.090248,0.000174,0.056127,0.003224,0,10,2.386719,2,5.296921,NotSpot
5,3.399683,0.522324,0.077952,0.053247,-0.013468,-0.109328,0.176878,2.991242,-22.719429,-0.547029,0.786915,0.78306,0.072678,0.477117,0.111876,1,5,3.428571,3,1.952381,2.905215,-0.494467,0.148915,0.062175,0.029915,-0.005922,-0.001232,-0.000379,0.000041,0.000259,-0.241005,0.703196,0.423275,0.011796,0.219887,0.023904,0,9,3.424242,3,4.376894,2.723201,-0.676482,-0.182014,0.017025,0.014426,0.004502,-0.000444,0.000001,0.000002,0,-0,-0.001903,0.324819,0.096454,0.000196,0.059018,0.003081,0,10,2.910156,3,5.689936,NotSpot
5,3.868751,0.627884,0.15853,0.05727,-0.034771,-0.055697,0.148499,-2.314592,25.756836,-0.412085,0.838174,0.749161,0.070422,0.519292,0.111049,0,9,4.142857,4,7.809524,3.309427,-0.559324,0.172317,0.104979,0.019321,-0.0094,-0.001355,-0.000327,-0.000085,0.000175,-0.296617,0.664762,0.397156,0.011312,0.22486,0.024613,0,10,3.969697,4,4.780303,2.988796,-0.879955,-0.320631,0.01631,0.013352,0.012423,-0.000449,-0.000001,0.000002,0,-0,-0.017239,0.324607,0.09657,0.000274,0.059805,0.003053,0,10,3.222656,3,5.703171,NotSpot
2,4.344251,0.561071,0.28085,0.067614,-0.071299,0.099639,0.110352,-2.895477,-21.376669,-0.774306,0.818691,0.652782,0.074406,0.559832,0.105018,1,10,4.571429,5,8.285714,3.625907,-0.718344,0.201339,0.102624,0.009572,-0.010471,-0.001043,0.000208,-0.000021,-0.000223,-0.313535,0.607728,0.354943,0.008688,0.224772,0.023911,0,10,4.515152,5,6.132576,3.242129,-1.102122,-0.383778,0.020673,0.0172,0.009339,-0.000382,-0.000003,0.000001,0,-0,-0.028534,0.315784,0.091759,0.000369,0.058458,0.003125,0,10,3.449219,3,5.503294,NotSpot
10,4.492517,0.978333,0.215316,0.010844,0.002227,-0.206045,-0.085109,9.032513,1.622422,-1.204493,0.493419,0.463051,0.085726,0.599851,0.095978,1,10,4.857143,5,12.476191,3.853184,-0.639333,0.215877,0.073101,0.002061,-0.007301,-0.000116,0.000434,0.00009,-0.000175,-0.286917,0.551471,0.3132,0.005231,0.221696,0.021874,1,10,4.424242,5,4.501894,3.473888,-1.018629,-0.379296,0.02524,0.017336,0.006954,-0.000246,-0.000003,0.000001,0,-0,-0.035622,0.301455,0.083895,0.000445,0.055305,0.003267,0,10,3.832031,4,5.654029,NotSpot
1,4.080002,0.551082,0.170456,0.139179,0.133371,0.042445,-0.330726,-6.102334,23.215237,0.582359,0.429983,0.309728,0.086834,0.640366,0.086269,1,10,4.142857,3,9.142858,4.013762,-0.06624,0.21846,0.03674,0.015832,-0.00084,0.001065,0.0001,-0.000102,0.000278,-0.239368,0.508148,0.280527,0.002535,0.217754,0.018902,1,10,3.969697,4,5.092803,3.679925,-0.400077,-0.333837,0.026989,0.017027,0.004901,-0.00006,-0.000002,0,-0,0,-0.039116,0.284609,0.074852,0.000485,0.050887,0.003454,0,10,4.003906,4,5.572534,NotSpot
0,0.759116,0.113953,0.085259,0.005314,-0,0.090688,0,0.679329,0,0.023381,0.133737,0.024555,0.015663,0.262423,0.059527,0,1,0.5,0.5,0.3,0.898162,0.139046,0.147425,0.012389,0.005241,0,0.00043,0,-0.000075,0,0.140277,0.1635,0.051944,0.005868,0.136804,0.012554,0,2,0.782609,1,0.632411,1.699031,0.939915,0.800869,0.067986,0.018195,0.005149,0,0.000005,0,-0,0,0.081032,0.173799,0.031156,0.001715,0.038182,0.003656,0,4,0.75,1,0.705298,NotSpot
1,0.809627,0.139221,0.087601,0.06497,0.014975,0.054116,0.032961,-1.387679,3.909539,-0.11659,0.168303,0.070005,0.019177,0.273273,0.062991,0,2,1,1,0.666667,0.973983,0.164356,0.165396,0.019793,0.006392,0.001336,0.000535,-0.000128,-0.000032,0.00022,0.139211,0.23915,0.081972,0.00555,0.142092,0.013101,0,3,0.84375,1,0.716734,1.737222,0.927596,0.76324,0.065358,0.017625,0.005752,-0.000106,0.000005,-0,-0,0,0.077232,0.188501,0.035135,0.002129,0.039395,0.003657,0,6,0.898477,1,1.193722,NotSpot
1,0.978275,0.420974,0.252034,0.182223,0.048443,-0.039923,-0.354653,-0.449132,5.318427,-0.013283,0.294873,0.267213,0.021105,0.303277,0.072522,0,3,1.142857,1,0.809524,1.204305,0.22603,0.183831,0.043196,0.025832,0.002239,0.000599,-0.000007,0.000058,0.000097,0.114803,0.393472,0.166128,0.004099,0.156469,0.014674,0,3,0.878788,1,0.734848,1.847926,0.86965,0.643621,0.057892,0.015963,0.007467,-0.000204,0.000006,-0,-0,0,0.066387,0.223227,0.047535,0.001582,0.042794,0.003613,0,8,1.217949,1,2.377187,NotSpot
3,1.4755,0.631343,0.328497,0.276485,-0.032486,-0.175808,0.023422,3.701749,-4.948333,0.02636,0.781308,0.601719,0.035006,0.345978,0.085737,0,3,1.428571,2,1.285714,1.582118,0.106619,0.157639,0.077524,0.044781,0.002447,0.000223,0.00019,0.000135,-0.000381,0.035334,0.551876,0.27603,0.005095,0.176036,0.017053,0,6,1.363636,1,1.926136,2.021735,0.546236,0.439617,0.046812,0.013258,0.009964,-0.000285,0.000005,0,0,0,0.050106,0.262262,0.064218,0.000737,0.047651,0.003466,0,9,1.521569,1,3.211147,NotSpot
2,2.335909,0.387635,0.145275,0.136034,-0.055792,-0.016216,0.609845,-1.382895,-14.037976,-0.396877,1.123204,0.82505,0.065681,0.39389,0.099182,1,4,2.285714,2,1.238095,2.061072,-0.274837,0.114114,0.084719,0.057871,0.001583,-0.000546,0.000076,0.000142,-0.000395,-0.087266,0.663411,0.370833,0.008301,0.195934,0.019846,0,7,2.454545,2,3.880682,2.244414,-0.091496,0.183341,0.034223,0.012784,0.009267,-0.000343,0.000004,0,0,0,0.030707,0.295076,0.080149,0.000304,0.052859,0.003255,0,9,1.972656,1,4.465916,NotSpot
